Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9982713838538678,0.8584029831007925,59808530073.40256,3992785353.354229,0.018011808395385742,60466c2f-800f-404c-a926-bfe45594e736,-2085.699304071762,-171542.51570512817,-61006.70464409904,-61255.0793090355
State Name,True,0.05,additive,DC-PR,1.041339627495182,4.386274012388191,64387107051.651665,137916161967.14062,0.008378982543945312,60466c2f-800f-404c-a926-bfe45594e736,7091.503698836394,-171542.51570512817,207426.4831909645,-61255.0793090355
State Name,True,0.05,additive,MC-NNM,1.0412144965757308,4.376024099499344,64370481635.59602,137429868547.51292,0.7731325626373291,60466c2f-800f-404c-a926-bfe45594e736,7070.038426121281,-171542.51570512817,206798.62396404747,-61255.0793090355
State Name,True,0.05,additive,PaCE_1,0.7705010947785113,0.7899581840586524,45278691056.925995,3959076212.2004266,0.14366865158081055,60466c2f-800f-404c-a926-bfe45594e736,-49993.33112585231,-171542.51570512817,-49993.331125852324,-61255.0793090355
State Name,True,0.05,additive,PaCE_2,0.5023691492502675,0.3886221898964907,26520708834.114616,917817491.3481641,0.8928022384643555,60466c2f-800f-404c-a926-bfe45594e736,-93503.0768360585,-171542.51570512817,-55608.73501659452,-61255.0793090355
State Name,True,0.05,additive,PaCE_3,0.49081301357894913,0.3258793986220181,26254193055.975346,721415492.3021584,2.1229188442230225,60466c2f-800f-404c-a926-bfe45594e736,-96616.09566289598,-171542.51570512817,-55448.655560245876,-61255.0793090355
State Name,True,0.05,additive,PaCE_4,0.4908130291329387,0.3258794122600403,26254194125.194733,721415560.4744738,4.1032395362854,60466c2f-800f-404c-a926-bfe45594e736,-96616.09086416694,-171542.51570512817,-55448.652873705156,-61255.0793090355
State Name,True,0.05,additive,PaCE_5,0.4908130361968426,0.32587941842325047,26254194609.87495,721415591.4311054,4.372379302978516,60466c2f-800f-404c-a926-bfe45594e736,-96616.0886799656,-171542.51570512817,-55448.65163815977,-61255.0793090355
State Name,True,0.05,additive,PaCE_6,0.49081304279577115,0.32587942416712656,26254195062.25024,721415620.3483126,4.632556200027466,60466c2f-800f-404c-a926-bfe45594e736,-96616.0866374028,-171542.51570512817,-55448.6504771565,-61255.0793090355
State Name,True,0.05,additive,PaCE_7,0.4908130489460188,0.3258794295104312,26254195483.573475,721415647.2981029,4.922454833984375,60466c2f-800f-404c-a926-bfe45594e736,-96616.08473215747,-171542.51570512817,-55448.649390131075,-61255.0793090355
State Name,True,0.05,additive,PaCE_8,0.49081305466767805,0.32587943447401796,26254195875.321037,721415672.3689516,5.412433624267578,60466c2f-800f-404c-a926-bfe45594e736,-96616.08295853704,-171542.51570512817,-55448.64837522326,-61255.0793090355
State Name,True,0.05,additive,PaCE_9,0.49081305998301045,0.32587943907970746,26254196239.09064,721415695.6587164,5.823805809020996,60466c2f-800f-404c-a926-bfe45594e736,-96616.08131003186,-171542.51570512817,-55448.64742972625,-61255.0793090355
State Name,True,0.05,additive,PaCE_10,0.4908130649153042,0.325879443349526,26254196576.53007,721415717.2696664,6.281554222106934,60466c2f-800f-404c-a926-bfe45594e736,-96616.07977970652,-171542.51570512817,-55448.64655040962,-61255.0793090355
State Name,True,0.05,additive,PaCE_11,0.4908130694880798,0.3258794473051966,26254196889.28822,721415737.3050239,6.510446548461914,60466c2f-800f-404c-a926-bfe45594e736,-96616.07836047494,-171542.51570512817,-55448.64573375095,-61255.0793090355
State Name,True,0.05,additive,PaCE_12,0.49081307372454497,0.3258794509677964,26254197178.98163,721415755.8665956,6.9861719608306885,60466c2f-800f-404c-a926-bfe45594e736,-96616.07704528961,-171542.51570512817,-55448.64497609859,-61255.0793090355
