Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
County Name,True,0.05,additive,My Estimator,0.0802739598042474,0.08202176162815313
County Name,True,0.05,additive,MCNNM,0.0,0.20187314992368044
County Name,True,0.05,additive,LinearDML,0.9562009665162511,0.1405422917431058
County Name,True,0.05,additive,DML,0.22634567111201792,0.1532197306380426
County Name,True,0.05,additive,CausalForestDML,15.593063050161822,0.15211128557300596
County Name,True,0.05,additive,DRLearner,0.6178978191447857,0.5508107133612978
County Name,True,0.05,additive,ForestDRLearner,0.6317125726981903,1.7875892210453044
County Name,True,0.05,additive,XLearner,0.3866678134277408,0.18269100911728375
County Name,True,0.05,additive,Causal Forest (R),0.08605972365501842,0.064333796655211
County Name,True,0.05,additive,My Estimator,0.5783391520265497,0.32781207493229847
County Name,True,0.05,additive,MCNNM,0.0,0.6004908480098817
County Name,True,0.05,additive,LinearDML,0.1758396244197394,0.18508419526097045
County Name,True,0.05,additive,DML,0.2028644406550169,0.15717725317625245
County Name,True,0.05,additive,CausalForestDML,14.418476397783165,0.33843532731804155
County Name,True,0.05,additive,DRLearner,3.9569792624983444,9.308970960358163
County Name,True,0.05,additive,ForestDRLearner,0.811247285628016,3.2612877738373562
County Name,True,0.05,additive,XLearner,0.46649144922762426,0.5169310096769496
County Name,True,0.05,additive,Causal Forest (R),0.546713838718979,0.14852721520205597
County Name,True,0.05,additive,My Estimator,0.08061035081266876,0.06759133001696858
County Name,True,0.05,additive,MCNNM,0.0,0.19417181030162117
County Name,True,0.05,additive,LinearDML,0.09165638981837164,0.04172769750405242
County Name,True,0.05,additive,DML,0.9129658094014025,0.20280606009773192
County Name,True,0.05,additive,CausalForestDML,8.014231019405264,0.13680071217041223
County Name,True,0.05,additive,DRLearner,1.392794193486988,1.0631421656312423
County Name,True,0.05,additive,ForestDRLearner,0.4575062483269295,1.005567252018145
County Name,True,0.05,additive,XLearner,0.2874103325220826,0.17338650577136125
County Name,True,0.05,additive,Causal Forest (R),0.08379890033989583,0.062368720300981846
County Name,True,0.05,additive,My Estimator,0.5685545787063014,0.27527025864771587
County Name,True,0.05,additive,MCNNM,0.0,0.4618943674619548
County Name,True,0.05,additive,LinearDML,0.10533472401812781,0.12135182925242352
County Name,True,0.05,additive,DML,0.48872671902588655,0.18025555788068273
County Name,True,0.05,additive,CausalForestDML,12.345920606683933,0.2415931340557896
County Name,True,0.05,additive,DRLearner,1.4287228351927372,2.879457290958791
County Name,True,0.05,additive,ForestDRLearner,0.6883629253114163,2.279422902548443
County Name,True,0.05,additive,XLearner,0.4325371610499711,0.40594610040758466
County Name,True,0.05,additive,Causal Forest (R),0.4827674540310044,0.1180132473402066
County Name,True,0.05,additive,My Estimator,0.7114623882251252,0.3875285519008021
County Name,True,0.05,additive,MCNNM,0.0,0.6663155191365063
County Name,True,0.05,additive,LinearDML,0.10717253614325575,0.13293780122791055
County Name,True,0.05,additive,DML,0.2752830336011003,0.201654100277467
County Name,True,0.05,additive,CausalForestDML,31.74167533639651,0.3799945491799241
County Name,True,0.05,additive,DRLearner,2.753642599140446,8.251280398395428
County Name,True,0.05,additive,ForestDRLearner,41.2387424592119,20.369862996082148
County Name,True,0.05,additive,XLearner,0.47828893497015634,0.5833976771224029
County Name,True,0.05,additive,Causal Forest (R),0.5954976597010768,0.17884722680462253
County Name,False,0.05,additive,My Estimator,0.42649078301333865,0.35663214027691975
County Name,False,0.05,additive,MCNNM,0.0,0.4584994869378076
County Name,False,0.05,additive,LinearDML,0.9186040806082031,0.7090876125275432
County Name,False,0.05,additive,DML,0.9999999999999996,0.9999999999999997
County Name,False,0.05,additive,CausalForestDML,0.6970251084989509,0.3738941715801022
County Name,False,0.05,additive,DRLearner,357.8463463383636,356.20170229369836
County Name,False,0.05,additive,ForestDRLearner,0.6865179416840222,2.5340829611975755
County Name,False,0.05,additive,XLearner,0.4336548275793299,0.44041172042831933
County Name,False,0.05,additive,Causal Forest (R),0.44862278350845475,0.4512357024003907
County Name,False,0.05,additive,My Estimator,0.5033376546369461,0.3353924086962814
County Name,False,0.05,additive,MCNNM,0.0,0.5339970584712764
County Name,False,0.05,additive,LinearDML,0.4623019426729585,0.44688426568146783
County Name,False,0.05,additive,DML,0.3718117872522865,0.37293867047456125
County Name,False,0.05,additive,CausalForestDML,2.3341767447601725,0.45992012388022513
County Name,False,0.05,additive,DRLearner,856.5558955268306,1259.7362774221037
County Name,False,0.05,additive,ForestDRLearner,0.8585592935449331,3.0642044315666883
County Name,False,0.05,additive,XLearner,0.49456230656658495,0.5277781620902338
County Name,False,0.05,additive,Causal Forest (R),0.4674836897311839,0.2867004794741818
County Name,False,0.05,additive,My Estimator,0.35471726781170426,0.3057828761122186
County Name,False,0.05,additive,MCNNM,0.0,0.4171503403833773
County Name,False,0.05,additive,LinearDML,0.44897527664951636,0.25602839587836673
County Name,False,0.05,additive,DML,0.22556683749846532,0.15872363481616664
County Name,False,0.05,additive,CausalForestDML,3.3306767309284075,0.2989127370332858
County Name,False,0.05,additive,DRLearner,1081.1494618532352,1281.5605468813117
County Name,False,0.05,additive,ForestDRLearner,0.5295846803290294,2.807201405917744
County Name,False,0.05,additive,XLearner,0.48821953155445835,0.31571250590206945
County Name,False,0.05,additive,Causal Forest (R),0.1923598110468437,0.17735228707146208
County Name,False,0.05,additive,My Estimator,0.2823298058983073,0.2248731025189123
County Name,False,0.05,additive,MCNNM,0.0,0.3839519605354651
County Name,False,0.05,additive,LinearDML,0.9031900785350551,0.5689776661597415
County Name,False,0.05,additive,DML,0.3410614778175886,0.30519377489640837
County Name,False,0.05,additive,CausalForestDML,0.5415074875176077,0.4104083904671877
County Name,False,0.05,additive,DRLearner,1676.105287343386,1666.8484087675918
County Name,False,0.05,additive,ForestDRLearner,0.6319481568040671,2.4757167485678586
County Name,False,0.05,additive,XLearner,0.47343249547718125,0.49492137296994704
County Name,False,0.05,additive,Causal Forest (R),0.2649604065550221,0.23008936658427498
County Name,False,0.05,additive,My Estimator,0.4240363210620489,0.5770516951037841
County Name,False,0.05,additive,MCNNM,0.0,0.6214893558806477
County Name,False,0.05,additive,LinearDML,1.2834423525760672,0.6601245648433615
County Name,False,0.05,additive,DML,0.19877106567034078,0.18003326429442887
County Name,False,0.05,additive,CausalForestDML,0.6475255421925239,0.36517679530414143
County Name,False,0.05,additive,DRLearner,649.5024691142191,461.6604662407419
County Name,False,0.05,additive,ForestDRLearner,29.137793005181436,86.19956393721638
County Name,False,0.05,additive,XLearner,0.5527298402299611,0.6037544022661896
County Name,False,0.05,additive,Causal Forest (R),0.48072996517306876,0.6764842432370182
County Name,True,0.05,multiplicative,My Estimator,0.7464739289756429,0.5170764400198494
County Name,True,0.05,multiplicative,MCNNM,0.0,0.712890797934841
County Name,True,0.05,multiplicative,LinearDML,0.3373796905265105,0.202873470195934
County Name,True,0.05,multiplicative,DML,0.43283478611007203,0.23717449776526536
County Name,True,0.05,multiplicative,CausalForestDML,22.683124884384057,0.4182257052151388
County Name,True,0.05,multiplicative,DRLearner,1.7138083399950939,5.659245504760364
County Name,True,0.05,multiplicative,ForestDRLearner,1.0377532428670961,3.881003756593377
County Name,True,0.05,multiplicative,XLearner,0.643194732432157,0.6147784077832669
County Name,True,0.05,multiplicative,Causal Forest (R),0.6908109962858445,0.23294926203547037
County Name,True,0.05,multiplicative,My Estimator,0.6554740435859067,0.3612116881064663
County Name,True,0.05,multiplicative,MCNNM,0.0,0.5509005912733889
County Name,True,0.05,multiplicative,LinearDML,0.32929072090737505,0.16662153167327917
County Name,True,0.05,multiplicative,DML,0.6477746544135842,0.29478274742578886
County Name,True,0.05,multiplicative,CausalForestDML,20.4289730894366,0.3181202261305996
County Name,True,0.05,multiplicative,DRLearner,1.4036447714461353,3.1268997791866986
County Name,True,0.05,multiplicative,ForestDRLearner,0.8555609633064776,3.4391672338088766
County Name,True,0.05,multiplicative,XLearner,0.5020980925498305,0.47889000056955255
County Name,True,0.05,multiplicative,Causal Forest (R),0.5698776183442817,0.17029819658524642
County Name,True,0.05,multiplicative,My Estimator,0.3037435516014184,0.16163937835633133
County Name,True,0.05,multiplicative,MCNNM,0.0,0.19225776959172292
County Name,True,0.05,multiplicative,LinearDML,0.22401907583335923,0.09475918750608131
County Name,True,0.05,multiplicative,DML,0.24464300058553054,0.23180411794782863
County Name,True,0.05,multiplicative,CausalForestDML,17.224222794291702,0.15706965228068676
County Name,True,0.05,multiplicative,DRLearner,0.9932218669733333,0.8017179265824951
County Name,True,0.05,multiplicative,ForestDRLearner,2.642029924336464,1.3515630799335778
County Name,True,0.05,multiplicative,XLearner,0.3482785632455013,0.18732581385219746
County Name,True,0.05,multiplicative,Causal Forest (R),0.16104327625333942,0.10535684710726463
County Name,True,0.05,multiplicative,My Estimator,1.073295266980437,4.15746498413237
County Name,True,0.05,multiplicative,MCNNM,0.0,8.737539081303366
County Name,True,0.05,multiplicative,LinearDML,0.9897253569172562,2.4238214517571475
County Name,True,0.05,multiplicative,DML,1.0,0.9999999999999983
County Name,True,0.05,multiplicative,CausalForestDML,18.256201692961596,4.746360603385308
