Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
State Name,True,0.05,additive,My Estimator,0.5191838723877827,0.3765952131016621
State Name,True,0.05,additive,MCNNM,0.0,0.2214921599960805
State Name,True,0.05,additive,LinearDML,0.4865381081021898,0.5987437794364359
State Name,True,0.05,additive,DML,0.32390937964525146,0.30394256947033177
State Name,True,0.05,additive,CausalForestDML,6.87203853779218,0.40428694743767263
State Name,True,0.05,additive,DRLearner,315.3685563021797,1304.6895560374671
State Name,True,0.05,additive,ForestDRLearner,18.410918120823215,138.1121179555053
State Name,True,0.05,additive,XLearner,0.3160266127040193,0.46038490833207507
State Name,True,0.05,additive,Causal Forest (R),0.5533330010637102,0.48136633301369125
State Name,True,0.05,additive,My Estimator,0.19061445302092106,0.14611104527676394
State Name,True,0.05,additive,MCNNM,0.0,0.0539194389654825
State Name,True,0.05,additive,LinearDML,0.6827921300549629,0.12180559055492451
State Name,True,0.05,additive,DML,0.15032043269898115,0.14241472994012552
State Name,True,0.05,additive,CausalForestDML,0.5760836445613313,0.20675863357407473
State Name,True,0.05,additive,DRLearner,96.59085776331335,96.5005841539691
State Name,True,0.05,additive,ForestDRLearner,3.8570261408660786,6.8243428937093995
State Name,True,0.05,additive,XLearner,0.2525023722294136,0.15292866189020898
State Name,True,0.05,additive,Causal Forest (R),0.4280916060416615,0.23050879968996948
State Name,True,0.05,additive,My Estimator,0.506505801423711,0.3346229164080646
State Name,True,0.05,additive,MCNNM,0.0,0.1938344879655876
State Name,True,0.05,additive,LinearDML,0.7901586268828771,0.6599291652698589
State Name,True,0.05,additive,DML,0.28761572338924596,0.32107202306748844
State Name,True,0.05,additive,CausalForestDML,0.6983434432872768,0.35831197054278546
State Name,True,0.05,additive,DRLearner,1.3187735814390067,4.285319839988249
State Name,True,0.05,additive,ForestDRLearner,2.340023004092167,12.351223691869984
State Name,True,0.05,additive,XLearner,0.40286938463661043,0.4339897734675718
State Name,True,0.05,additive,Causal Forest (R),0.5138949165710937,0.42335085272315937
State Name,True,0.05,additive,My Estimator,0.506505801423711,0.3346229164080646
State Name,True,0.05,additive,MCNNM,0.0,0.1938344879655876
State Name,True,0.05,additive,LinearDML,1.0689991621030004,0.8612567567227201
State Name,True,0.05,additive,DML,0.1572997624105237,0.24820370813149206
State Name,True,0.05,additive,CausalForestDML,0.8900673547355545,0.30690506748143237
State Name,True,0.05,additive,DRLearner,47.71001280459562,171.63170181180544
State Name,True,0.05,additive,ForestDRLearner,4.732522248053509,24.78831843543765
State Name,True,0.05,additive,XLearner,0.4128748702262002,0.44200647028769396
State Name,True,0.05,additive,Causal Forest (R),0.5211372991751025,0.4228368489227419
State Name,False,0.05,additive,My Estimator,0.5803382167740359,0.07963889006939687
State Name,False,0.05,additive,MCNNM,0.0,0.13327644497840316
State Name,False,0.05,additive,LinearDML,8.54380226383181,0.4894792883944692
State Name,False,0.05,additive,DML,0.5674334192438543,0.22812264246587124
State Name,False,0.05,additive,CausalForestDML,3.0291095946758504,0.11806726922193085
State Name,False,0.05,additive,DRLearner,4110.959928511705,6581.071322983062
State Name,False,0.05,additive,ForestDRLearner,7.90600698382597,45.23050315644626
State Name,False,0.05,additive,XLearner,0.6380086706561374,0.31088435076202664
State Name,False,0.05,additive,Causal Forest (R),0.715328868090755,0.3488962221717841
State Name,False,0.05,additive,My Estimator,0.6820568295800753,0.4280907824309865
State Name,False,0.05,additive,MCNNM,0.0,0.30079011152401425
State Name,False,0.05,additive,LinearDML,3.8880680662724827,0.49882558364177876
State Name,False,0.05,additive,DML,0.32478462403806563,0.39570648972621875
State Name,False,0.05,additive,CausalForestDML,4.4933805854935,0.3044298520960091
State Name,False,0.05,additive,DRLearner,0.8890697998466751,0.3204212683749771
State Name,False,0.05,additive,ForestDRLearner,5.144554442681852,22.975490427678785
State Name,False,0.05,additive,XLearner,0.7442249414700584,0.3231852802103776
State Name,False,0.05,additive,Causal Forest (R),0.6425228378020492,0.4306006346359867
State Name,False,0.05,additive,My Estimator,0.5350681601648912,0.06685658205339631
State Name,False,0.05,additive,MCNNM,0.0,0.11300562220225172
State Name,False,0.05,additive,LinearDML,13.49857091555174,1.6032457735184154
State Name,False,0.05,additive,DML,0.3192947151722083,0.4266707906770239
State Name,False,0.05,additive,CausalForestDML,0.7685732957729844,0.2912547579859062
State Name,False,0.05,additive,DRLearner,0.9512012071515906,0.7925905261394142
State Name,False,0.05,additive,ForestDRLearner,0.8484840832971606,5.476715421610427
State Name,False,0.05,additive,XLearner,0.45401031085677973,0.4915178331597507
State Name,False,0.05,additive,Causal Forest (R),0.6611297447946779,0.29099993927947404
State Name,False,0.05,additive,My Estimator,0.2880524658778564,0.22400453447374155
State Name,False,0.05,additive,MCNNM,0.0,0.541842407931348
State Name,False,0.05,additive,LinearDML,3.2554089853282426,0.6494241695706066
State Name,False,0.05,additive,DML,0.6647110827933983,0.8330572254565195
State Name,False,0.05,additive,CausalForestDML,0.2794663250898872,0.2612091931694691
State Name,False,0.05,additive,DRLearner,0.8411181463914988,0.7185032981310481
State Name,False,0.05,additive,ForestDRLearner,12674.872556961633,81753.71932732109
State Name,False,0.05,additive,XLearner,1.339303614877142,0.31814858698683995
State Name,False,0.05,additive,Causal Forest (R),0.6676922794888422,0.748004205627545
State Name,True,0.05,multiplicative,My Estimator,0.5606607277958009,0.45770413381119274
State Name,True,0.05,multiplicative,MCNNM,0.0,0.17564492314003402
State Name,True,0.05,multiplicative,LinearDML,0.9757413896259445,0.5720010567068449
State Name,True,0.05,multiplicative,DML,0.1387088721760699,0.22348597029603293
State Name,True,0.05,multiplicative,CausalForestDML,0.41619007223215865,0.1894322389688657
State Name,True,0.05,multiplicative,DRLearner,1.1406551325066625,3.1634201150363115
State Name,True,0.05,multiplicative,ForestDRLearner,6.763411680973537,35.156669425012396
State Name,True,0.05,multiplicative,XLearner,0.5149305230904415,0.4125102236638187
State Name,True,0.05,multiplicative,Causal Forest (R),0.5300033772038634,0.5325726115918742
State Name,True,0.05,multiplicative,My Estimator,0.6368824071440529,0.4492570751173118
State Name,True,0.05,multiplicative,MCNNM,0.0,0.15831851150450313
State Name,True,0.05,multiplicative,LinearDML,0.7123901475260057,0.4113424363131226
State Name,True,0.05,multiplicative,DML,0.5763563425450274,0.27074122103256665
State Name,True,0.05,multiplicative,CausalForestDML,4.275013631684488,0.382185197039238
State Name,True,0.05,multiplicative,DRLearner,2.05161642108531,5.787522040431599
State Name,True,0.05,multiplicative,ForestDRLearner,2.3243645128142716,7.670218433712918
State Name,True,0.05,multiplicative,XLearner,0.8465826521072876,0.3427161010609051
State Name,True,0.05,multiplicative,Causal Forest (R),0.6182968373263701,0.5443972566528593
State Name,True,0.05,multiplicative,My Estimator,0.9038029681452112,0.6918728369762522
State Name,True,0.05,multiplicative,MCNNM,0.0,0.7596319212908654
State Name,True,0.05,multiplicative,LinearDML,1.0030955170543028,1.5189393518424232
State Name,True,0.05,multiplicative,DML,0.7019730867466533,0.7946224968317669
State Name,True,0.05,multiplicative,CausalForestDML,1.7521301169209347,0.821988680150654
State Name,True,0.05,multiplicative,DRLearner,448.21350364295535,6321.378313595138
State Name,True,0.05,multiplicative,ForestDRLearner,2.734248107198433,60.31026486135293
State Name,True,0.05,multiplicative,XLearner,0.5831743140959138,1.7502247708091476
State Name,True,0.05,multiplicative,Causal Forest (R),0.8658443856159496,1.0195235711789983
State Name,True,0.05,multiplicative,My Estimator,0.5441384153654584,0.44818158857573925
State Name,True,0.05,multiplicative,MCNNM,0.0,0.16798404849527782
State Name,True,0.05,multiplicative,LinearDML,1.4294726357692962,0.7039009672594787
State Name,True,0.05,multiplicative,DML,0.8280305457666693,0.5831030306655742
