Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
CLIENT_ZIP,True,0.05,additive,My Estimator,0.40509002772457015,0.07334306084464791
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.10594688177642134
CLIENT_ZIP,True,0.05,additive,LinearDML,0.05347178483210401,0.03878444212678243
CLIENT_ZIP,True,0.05,additive,DML,0.6574573594531976,0.6694093269926158
CLIENT_ZIP,True,0.05,additive,CausalForestDML,322.80969401475846,0.14626144014409675
CLIENT_ZIP,True,0.05,additive,DRLearner,9.499332026885074,62.812840843188056
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.195024271177717,3.160099763154931
CLIENT_ZIP,True,0.05,additive,XLearner,0.900994011251391,1.5886847596139084
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.39990389688757566,0.061465403373825826
CLIENT_ZIP,True,0.05,additive,My Estimator,0.44028651004052943,0.08264488224532503
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.11670536906345651
CLIENT_ZIP,True,0.05,additive,LinearDML,0.06881550966562255,0.05120950826236612
CLIENT_ZIP,True,0.05,additive,DML,0.6734076037846379,0.6527957177921435
CLIENT_ZIP,True,0.05,additive,CausalForestDML,361.35948198265356,0.19290809261244665
CLIENT_ZIP,True,0.05,additive,DRLearner,6.335070794902543,46.501845472312134
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.1570671230195175,2.4406374959284944
CLIENT_ZIP,True,0.05,additive,XLearner,0.9864040246652619,1.7427380077297887
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.42928126705007047,0.06102515980356085
CLIENT_ZIP,True,0.05,additive,My Estimator,0.4716359324041645,0.08928597328799286
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.12391730226447839
CLIENT_ZIP,True,0.05,additive,LinearDML,0.06447487515016151,0.03871506345932821
CLIENT_ZIP,True,0.05,additive,DML,0.7492639464897454,0.7176599148032581
CLIENT_ZIP,True,0.05,additive,CausalForestDML,464.77973401879774,0.16471529598332982
CLIENT_ZIP,True,0.05,additive,DRLearner,11.981413275333736,91.5263779283541
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.211035254646781,4.9980795356477525
CLIENT_ZIP,True,0.05,additive,XLearner,0.9763372476730983,1.8653410636815375
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.46975034527648746,0.05964783207251786
CLIENT_ZIP,True,0.05,additive,My Estimator,0.45485224726424517,0.08344722531399586
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.12997402211867687
CLIENT_ZIP,True,0.05,additive,LinearDML,0.05778234344568102,0.04052914678399471
CLIENT_ZIP,True,0.05,additive,DML,0.7778118561018685,0.7369326092768228
CLIENT_ZIP,True,0.05,additive,CausalForestDML,333.0572132269569,0.20392135695352812
CLIENT_ZIP,True,0.05,additive,DRLearner,3.7674654411057107,30.851275592401056
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.3321615641044875,8.500295123108533
CLIENT_ZIP,True,0.05,additive,XLearner,0.9981107086313438,2.000817790602961
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.4897186757693114,0.06834137852813381
CLIENT_ZIP,False,0.05,additive,My Estimator,0.23641721294814233,0.11078548715260829
