Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9980291976801674,0.8422309787188386,60140728001.61011,4034482159.8782735,0.014924764633178711,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-2124.1583491451497,-171542.5157051282,-62131.63171249562,-62678.55543388483
State Name,True,0.05,additive,DC-PR,1.0410559319330517,4.286658501302142,64717879448.01224,137916161967.14062,0.009466886520385742,62e0aeed-3963-48e9-9e0f-6a83918c6df4,7042.837848414193,-171542.5157051282,206003.00706611515,-62678.55543388483
State Name,True,0.05,additive,MC-NNM,1.0409308010136007,4.27664137147886,64701254031.9566,137429868547.51294,0.879528284072876,62e0aeed-3963-48e9-9e0f-6a83918c6df4,7021.372575699081,-171542.5157051282,205375.14783919812,-62678.55543388483
State Name,True,0.05,additive,PaCE_1,0.766276769907342,0.7528267809296301,45410301760.15326,3964621177.199503,0.20401954650878906,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-50839.25223349478,-171542.5157051282,-50839.252233494786,-62678.55543388483
State Name,True,0.05,additive,PaCE_2,0.5050417796271576,0.37288828656389944,27373946174.762665,951191358.5003604,1.1045749187469482,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-91930.97428717681,-171542.5157051282,-55762.60945283204,-62678.55543388483
State Name,True,0.05,additive,PaCE_3,0.4970071266968469,0.3386462431647197,27184818034.393642,834823981.6025305,2.6683967113494873,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-94220.02460702167,-171542.5157051282,-55609.15770163359,-62678.55543388483
State Name,True,0.05,additive,PaCE_4,0.4970071423097441,0.3386462563147862,27184819133.520275,834824068.2467388,5.249038219451904,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-94220.01978725707,-171542.5157051282,-55609.154915595835,-62678.55543388483
State Name,True,0.05,additive,PaCE_5,0.4970071492185302,0.33864626213967414,27184819620.048416,834824106.5912166,5.697882413864136,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-94220.0176551904,-171542.5157051282,-55609.15368496113,-62678.55543388483
State Name,True,0.05,additive,PaCE_6,0.4970071555933154,0.3386462675168344,27184820069.040157,834824141.9736733,6.123753309249878,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-94220.01568822225,-171542.5157051282,-55609.15255040784,-62678.55543388483
State Name,True,0.05,additive,PaCE_7,0.4970071614768982,0.33864627248146995,27184820483.485554,834824174.6310472,6.626147985458374,62e0aeed-3963-48e9-9e0f-6a83918c6df4,-94220.01387303915,-171542.5157051282,-55609.151503980785,-62678.55543388483
