Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9983868731325471,0.8684368972478029,61278913503.43091,4155305724.6840854,0.030649423599243164,6d59fd95-4b43-46c6-bb15-13fff1fef694,-2065.2454599546713,-171542.5157051282,-60408.42970367413,-61522.22910348176
State Name,True,0.05,additive,DC-PR,1.0412863851472525,4.367227365056484,65851934229.66874,137916161967.14062,0.009701251983642578,6d59fd95-4b43-46c6-bb15-13fff1fef694,7082.370372530539,-171542.5157051282,207159.33339651825,-61522.22910348176
State Name,True,0.05,additive,MC-NNM,1.0411612542278015,4.3570219606674305,65835308813.61308,137429868547.51294,0.7198882102966309,6d59fd95-4b43-46c6-bb15-13fff1fef694,7060.905099815426,-171542.5157051282,206531.47416960122,-61522.22910348176
State Name,True,0.05,additive,PaCE_1,0.7858041046234417,0.7037965602162638,47220646654.62404,4104309136.5067368,0.12332677841186523,6d59fd95-4b43-46c6-bb15-13fff1fef694,-48063.35553019576,-171542.5157051282,-48063.35553019577,-61522.22910348176
State Name,True,0.05,additive,PaCE_2,0.6091095506961415,0.4178248512192959,33933592831.245014,1944518962.7107544,0.783531665802002,6d59fd95-4b43-46c6-bb15-13fff1fef694,-73547.58109880326,-171542.5157051282,-53122.253628197475,-61522.22910348176
State Name,True,0.05,additive,PaCE_3,0.5927461482891447,0.43108131509227227,33464048026.454018,1822450292.066708,1.5575976371765137,6d59fd95-4b43-46c6-bb15-13fff1fef694,-75640.50292504903,-171542.5157051282,-53294.53310087325,-61522.22910348176
State Name,True,0.05,additive,PaCE_4,0.592746180706469,0.43108132120155934,33464050214.360344,1822450464.8207977,3.0872857570648193,6d59fd95-4b43-46c6-bb15-13fff1fef694,-75640.49501578936,-171542.5157051282,-53294.52763423139,-61522.22910348176
State Name,True,0.05,additive,PaCE_5,0.5927461951302686,0.4310813239180681,33464051187.696598,1822450541.683591,3.3072092533111572,6d59fd95-4b43-46c6-bb15-13fff1fef694,-75640.49149560845,-171542.5157051282,-53294.52519950646,-61522.22910348176
State Name,True,0.05,additive,PaCE_6,0.5927462084747926,0.43108132643052705,33464052088.133904,1822450612.7938938,3.5572822093963623,6d59fd95-4b43-46c6-bb15-13fff1fef694,-75640.4882383728,-171542.5157051282,-53294.52294589989,-61522.22910348176
State Name,True,0.05,additive,PaCE_7,0.5927462208174145,0.431081328753775,33464052920.91667,1822450678.5644155,3.8271772861480713,6d59fd95-4b43-46c6-bb15-13fff1fef694,-75640.48522535396,-171542.5157051282,-53294.520860712175,-61522.22910348176
