Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9723803204266626,0.28453406623278427,29357185499.02393,4141056442.827279,0.012810945510864258,00da043e-b466-4261-8e44-ef057c02302c,-6479.3584720706185,-171542.5157051282,-189521.2353080656,-193698.9743060934
State Name,True,0.05,additive,DC-PR,0.9651220723326034,0.09651489546937113,29250508093.79955,1020742340.0142324,0.008328914642333984,00da043e-b466-4261-8e44-ef057c02302c,-6156.162666892791,-171542.5157051282,-180067.75800661414,-193698.9743060934
State Name,True,0.05,additive,MC-NNM,1.0148187287886992,1.383867437777395,33914067964.141384,137429868547.51294,0.45600366592407227,00da043e-b466-4261-8e44-ef057c02302c,2542.0420159654545,-171542.5157051282,74354.72896698953,-193698.9743060934
State Name,True,0.05,additive,PaCE_1,0.1539432745901045,0.149448208216477,1162449504.4142485,1894598188.9637609,0.13160467147827148,00da043e-b466-4261-8e44-ef057c02302c,-177474.56414525007,-171542.5157051282,-177474.56414525004,-193698.9743060934
State Name,True,0.05,additive,PaCE_2,0.0948802662177176,0.09362679882568067,483841693.99811167,841361877.7726398,1.1322345733642578,00da043e-b466-4261-8e44-ef057c02302c,-174657.960058127,-171542.5157051282,-187759.27537220597,-193698.9743060934
State Name,True,0.05,additive,PaCE_3,0.07285001445926141,0.08395353398139588,333335702.0117326,790122141.063568,2.262909412384033,00da043e-b466-4261-8e44-ef057c02302c,-169965.80936390182,-171542.5157051282,-188309.524444242,-193698.9743060934
State Name,True,0.05,additive,PaCE_4,0.07285000816322512,0.08395352897848304,333335684.0973027,790122069.8604057,3.408796787261963,00da043e-b466-4261-8e44-ef057c02302c,-169965.8151172963,-171542.5157051282,-188309.52956545196,-193698.9743060934
State Name,True,0.05,additive,PaCE_5,0.07285000536954185,0.08395352675845254,333335676.1482724,790122038.2697734,3.6458449363708496,00da043e-b466-4261-8e44-ef057c02302c,-169965.8176699205,-171542.5157051282,-188309.5318374973,-193698.9743060934
State Name,True,0.05,additive,PaCE_6,0.07285000278831091,0.08395352470718989,333335668.8037377,790122009.0831882,3.896669864654541,00da043e-b466-4261-8e44-ef057c02302c,-169965.82002829996,-171542.5157051282,-188309.5339366059,-193698.9743060934
State Name,True,0.05,additive,PaCE_7,0.07285000040338582,0.08395352281188426,333335662.0177599,790121982.1175091,4.2253429889678955,00da043e-b466-4261-8e44-ef057c02302c,-169965.82220722976,-171542.5157051282,-188309.53587596116,-193698.9743060934
State Name,True,0.05,additive,PaCE_8,0.07284999819984476,0.08395352106069241,333335655.74788415,790121957.2035973,4.574791431427002,00da043e-b466-4261-8e44-ef057c02302c,-169965.82422037458,-171542.5157051282,-188309.53766773612,-193698.9743060934
State Name,True,0.05,additive,PaCE_9,0.07284999616389805,0.08395351944266656,333335649.9548751,790121934.185233,4.966086387634277,00da043e-b466-4261-8e44-ef057c02302c,-169965.8260803557,-171542.5157051282,-188309.5393231723,-193698.9743060934
State Name,True,0.05,additive,PaCE_10,0.07284999428280305,0.08395351794768806,333335644.6024766,790121912.9181185,5.297732591629028,00da043e-b466-4261-8e44-ef057c02302c,-169965.82779883174,-171542.5157051282,-188309.54085265202,-193698.9743060934
State Name,True,0.05,additive,PaCE_11,0.07284999254478475,0.08395351656640493,333335639.6571847,790121893.2689595,5.5901899337768555,00da043e-b466-4261-8e44-ef057c02302c,-169965.82938657224,-171542.5157051282,-188309.54226576496,-193698.9743060934
State Name,True,0.05,additive,PaCE_12,0.07284999093896309,0.08395351529017481,333335635.088042,790121875.1146234,5.737963914871216,00da043e-b466-4261-8e44-ef057c02302c,-169965.8308535262,-171542.5157051282,-188309.54357136902,-193698.9743060934
State Name,True,0.05,additive,PaCE_13,0.0728499894552843,0.08395351411101071,333335630.8664417,790121858.3413582,6.045582056045532,00da043e-b466-4261-8e44-ef057c02302c,-169965.83220888468,-171542.5157051282,-188309.54477764678,-193698.9743060934
State Name,True,0.05,additive,PaCE_14,0.0728499880844594,0.08395351302153271,333335626.96595347,790121842.8440795,6.416166305541992,00da043e-b466-4261-8e44-ef057c02302c,-169965.83346113862,-171542.5157051282,-188309.54589215695,-193698.9743060934
State Name,True,0.05,additive,PaCE_15,0.07284998681790522,0.0839535120149211,333335623.3621546,790121828.5257,6.749744653701782,00da043e-b466-4261-8e44-ef057c02302c,-169965.83461813268,-171542.5157051282,-188309.54692188278,-193698.9743060934
State Name,True,0.05,additive,PaCE_16,0.07284998564769073,0.08395351108487377,333335620.0324784,790121815.2965269,7.108161211013794,00da043e-b466-4261-8e44-ef057c02302c,-169965.83568711433,-171542.5157051282,-188309.54787327518,-193698.9743060934
State Name,True,0.05,additive,PaCE_17,0.0728499845664889,0.08395351022556866,333335616.9560765,790121803.0736943,7.47665810585022,00da043e-b466-4261-8e44-ef057c02302c,-169965.83667477925,-171542.5157051282,-188309.54875229433,-193698.9743060934
State Name,True,0.05,additive,PaCE_18,0.07284998356752907,0.08395350943162516,333335614.11368346,790121791.7806454,7.766289472579956,00da043e-b466-4261-8e44-ef057c02302c,-169965.83758731346,-171542.5157051282,-188309.54956444615,-193698.9743060934
State Name,True,0.05,additive,PaCE_19,0.07284998264455571,0.08395350869807226,333335611.48750025,790121781.346644,8.044538497924805,00da043e-b466-4261-8e44-ef057c02302c,-169965.8384304327,-171542.5157051282,-188309.55031481804,-193698.9743060934
State Name,True,0.05,additive,PaCE_20,0.07284998179178927,0.08395350802031697,333335609.06108147,790121771.706341,8.388463497161865,00da043e-b466-4261-8e44-ef057c02302c,-169965.83920941743,-171542.5157051282,-188309.55100810993,-193698.9743060934
