Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
County Name,True,0.05,additive,My Estimator,0.5407862144566139,0.3271720050166913
County Name,True,0.05,additive,MCNNM,0.0,0.551448656171852
County Name,True,0.05,additive,LinearDML,1.1520600417296183,0.4606276486881919
County Name,True,0.05,additive,DML,0.12485651079399807,0.06774393454042119
County Name,True,0.05,additive,CausalForestDML,14.554993385774981,0.3301346894163842
County Name,True,0.05,additive,DRLearner,5.069261501962054,15.06007663978492
County Name,True,0.05,additive,ForestDRLearner,0.8707538178751931,3.4044826378495436
County Name,True,0.05,additive,XLearner,0.4460639821591392,0.4873380290737796
County Name,True,0.05,additive,Causal Forest (R),0.5022234077839236,0.14512422442938255
County Name,True,0.05,additive,My Estimator,0.653292907808658,0.36141832694277737
County Name,True,0.05,additive,MCNNM,0.0,0.6004522998585973
County Name,True,0.05,additive,LinearDML,0.42120660668549575,0.2488867313763513
County Name,True,0.05,additive,DML,0.17298140660819977,0.14198817299273642
County Name,True,0.05,additive,CausalForestDML,20.177151349293332,0.346523002764251
County Name,True,0.05,additive,DRLearner,2.328537235813265,5.6880186267893915
County Name,True,0.05,additive,ForestDRLearner,0.8543106018083538,3.7596304995476135
County Name,True,0.05,additive,XLearner,0.4545050867014633,0.5357024777375009
County Name,True,0.05,additive,Causal Forest (R),0.542461214830399,0.14195230335683587
County Name,True,0.05,additive,My Estimator,0.5407862144566139,0.3271720050166913
County Name,True,0.05,additive,MCNNM,0.0,0.551448656171852
County Name,True,0.05,additive,LinearDML,0.7070834965549129,0.2884071859673863
County Name,True,0.05,additive,DML,0.19654406224354395,0.12074340766731158
County Name,True,0.05,additive,CausalForestDML,13.940697025761569,0.33327672302798117
County Name,True,0.05,additive,DRLearner,1.2304085083033394,3.0157456353642096
County Name,True,0.05,additive,ForestDRLearner,0.7231363152431048,2.744129240419545
County Name,True,0.05,additive,XLearner,0.4507303545637043,0.49213188358351556
County Name,True,0.05,additive,Causal Forest (R),0.4973881179815233,0.1501286364425772
County Name,True,0.05,additive,My Estimator,0.061686922290630115,0.06521086793021617
County Name,True,0.05,additive,MCNNM,0.0,0.2185715609714888
County Name,True,0.05,additive,LinearDML,0.4484583505738943,0.09278232159430613
County Name,True,0.05,additive,DML,0.5626702060426705,0.22536365713347772
County Name,True,0.05,additive,CausalForestDML,17.474265393480245,0.1430696747483277
County Name,True,0.05,additive,DRLearner,0.980419555029639,0.8416781824246047
County Name,True,0.05,additive,ForestDRLearner,0.3577255781254366,0.905481849175431
County Name,True,0.05,additive,XLearner,0.37201839450181,0.18775039984977598
County Name,True,0.05,additive,Causal Forest (R),0.05208781998338267,0.039234478487116746
County Name,False,0.05,additive,My Estimator,0.09570792742839858,0.09397238471648157
County Name,False,0.05,additive,MCNNM,0.0,0.46141102711195914
County Name,False,0.05,additive,LinearDML,0.5655674606909032,0.46022497039729743
County Name,False,0.05,additive,DML,0.6576358585146912,0.574120137437996
County Name,False,0.05,additive,CausalForestDML,0.972702605769737,0.41241080450486606
County Name,False,0.05,additive,DRLearner,454.95373669879484,473.56268778045023
County Name,False,0.05,additive,ForestDRLearner,0.7044827104666799,2.3559009796013464
County Name,False,0.05,additive,XLearner,0.38359969057803894,0.6011074290353443
County Name,False,0.05,additive,Causal Forest (R),0.2555626161680541,0.3066216648522728
County Name,False,0.05,additive,My Estimator,0.1705592324389777,0.1625048667694191
County Name,False,0.05,additive,MCNNM,0.0,0.3293699672204258
County Name,False,0.05,additive,LinearDML,0.858815182862928,0.48111862959464874
County Name,False,0.05,additive,DML,0.3547590668556028,0.2954420948787208
County Name,False,0.05,additive,CausalForestDML,1.131813524652268,0.3146166652763659
County Name,False,0.05,additive,DRLearner,458.8814544158918,315.71986915158
County Name,False,0.05,additive,ForestDRLearner,0.5813674649869074,2.7857615108197806
County Name,False,0.05,additive,XLearner,0.38003961836486383,0.3200634573787764
County Name,False,0.05,additive,Causal Forest (R),0.15914250429556484,0.14838780120162853
County Name,False,0.05,additive,My Estimator,0.5289534895370364,0.43805177912107446
County Name,False,0.05,additive,MCNNM,0.0,0.44705589674406276
County Name,False,0.05,additive,LinearDML,0.9172669805943217,0.7762386790692193
County Name,False,0.05,additive,DML,0.258034608002897,0.25854646136497744
County Name,False,0.05,additive,CausalForestDML,0.8700747515416773,0.4693933971673683
County Name,False,0.05,additive,DRLearner,133.08991023082237,158.54012567249563
County Name,False,0.05,additive,ForestDRLearner,0.6803587853006083,2.2434883592096524
County Name,False,0.05,additive,XLearner,0.4507691391626574,0.4157416138883516
County Name,False,0.05,additive,Causal Forest (R),0.4389584718112654,0.4215297064941107
County Name,False,0.05,additive,My Estimator,0.10450712732809729,0.10292042227795986
County Name,False,0.05,additive,MCNNM,0.0,0.43472300972955397
County Name,False,0.05,additive,LinearDML,0.43341612612659486,0.3592326441839498
County Name,False,0.05,additive,DML,0.7896724144319253,0.68783546790134
County Name,False,0.05,additive,CausalForestDML,0.6168319148028579,0.5723796509739564
County Name,False,0.05,additive,DRLearner,1044.708905340019,1223.9270763651175
County Name,False,0.05,additive,ForestDRLearner,0.544097765559083,2.799672960310072
County Name,False,0.05,additive,XLearner,0.5588372682067165,0.7298105798560272
County Name,False,0.05,additive,Causal Forest (R),0.30888237433084,0.3582300238340202
County Name,True,0.05,multiplicative,My Estimator,0.8734110595656572,0.8480751498504351
County Name,True,0.05,multiplicative,MCNNM,0.0,1.207857654891957
County Name,True,0.05,multiplicative,LinearDML,0.4116620415168502,0.44573014445491077
County Name,True,0.05,multiplicative,DML,0.7075219880528701,0.7993706519295104
County Name,True,0.05,multiplicative,CausalForestDML,15.208088079578976,0.7563744948322917
County Name,True,0.05,multiplicative,DRLearner,1.2556434513848436,4.301675036046508
County Name,True,0.05,multiplicative,ForestDRLearner,137.56279553601485,698.2652119547051
County Name,True,0.05,multiplicative,XLearner,0.7562904166926278,1.0700626054182236
County Name,True,0.05,multiplicative,Causal Forest (R),0.7912432399318735,0.399399639946863
County Name,True,0.05,multiplicative,My Estimator,0.6523737435733358,0.32686368664635224
County Name,True,0.05,multiplicative,MCNNM,0.0,0.5752021663919425
County Name,True,0.05,multiplicative,LinearDML,0.43968367033598826,0.23890665676666506
County Name,True,0.05,multiplicative,DML,0.3704428731582054,0.24594580911128155
County Name,True,0.05,multiplicative,CausalForestDML,23.953318639158944,0.33741641141917933
County Name,True,0.05,multiplicative,DRLearner,1.6361262361440543,3.9384409404388494
County Name,True,0.05,multiplicative,ForestDRLearner,0.8502779869323506,3.5143049949066225
County Name,True,0.05,multiplicative,XLearner,0.44950911726753207,0.4877699890961004
County Name,True,0.05,multiplicative,Causal Forest (R),0.5337353074459964,0.15229649218126595
County Name,True,0.05,multiplicative,My Estimator,0.0950982994022532,0.07744372368759618
County Name,True,0.05,multiplicative,MCNNM,0.0,0.21238201108534166
County Name,True,0.05,multiplicative,LinearDML,0.4427718792490798,0.08859113174511594
County Name,True,0.05,multiplicative,DML,0.5325532304198629,0.22116394186221966
County Name,True,0.05,multiplicative,CausalForestDML,11.516343082430293,0.14097886962192135
County Name,True,0.05,multiplicative,DRLearner,5.294273118411397,4.251928817051132
County Name,True,0.05,multiplicative,ForestDRLearner,0.4266164190437676,1.047184746220554
County Name,True,0.05,multiplicative,XLearner,0.3735442590520208,0.18878712601961228
County Name,True,0.05,multiplicative,Causal Forest (R),0.07080597514188683,0.054931761962545955
County Name,True,0.05,multiplicative,My Estimator,0.7824310365772067,0.6177002683732795
County Name,True,0.05,multiplicative,MCNNM,0.0,1.010824367403589
County Name,True,0.05,multiplicative,LinearDML,0.3898297747792194,0.44213365150953593
County Name,True,0.05,multiplicative,DML,0.2421579922331662,0.26614952284062904
County Name,True,0.05,multiplicative,CausalForestDML,8.994823533058916,0.5758898825054946
County Name,True,0.05,multiplicative,DRLearner,1.0723613221011767,2.8926712266042807
County Name,True,0.05,multiplicative,ForestDRLearner,0.959989642678074,3.634920403753151
County Name,True,0.05,multiplicative,XLearner,0.6193872644013219,0.9201960618154801
County Name,True,0.05,multiplicative,Causal Forest (R),0.670946683390992,0.2760920173603639
County Name,False,0.05,multiplicative,My Estimator,0.8484228914309752,0.3317778395598857
County Name,False,0.05,multiplicative,MCNNM,0.0,0.34819248370168415
County Name,False,0.05,multiplicative,LinearDML,0.9636523564130361,0.6564137643366472
County Name,False,0.05,multiplicative,DML,0.6911882435941518,0.5616983384717924
County Name,False,0.05,multiplicative,CausalForestDML,0.9213285679152694,0.3796358900848497
County Name,False,0.05,multiplicative,DRLearner,97.65437850589991,71.98309783211639
County Name,False,0.05,multiplicative,ForestDRLearner,0.9303219001758154,2.7201743489167893
County Name,False,0.05,multiplicative,XLearner,1.0815519443947175,0.3188477624207591
County Name,False,0.05,multiplicative,Causal Forest (R),0.6573104471764577,0.4983487344284729
