Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9710588760798395,0.27449471108435536,29576043359.15751,4099278357.8115873,0.013243436813354492,ac799fda-4f5b-419f-b160-66a5c1b3847f,-6680.0367540712305,-171542.5157051282,-195391.0750565835,-200157.7706642761
State Name,True,0.05,additive,DC-PR,0.9639476599337338,0.09622848552743105,29471969391.876587,1055114814.8445684,0.00850224494934082,ac799fda-4f5b-419f-b160-66a5c1b3847f,-6354.831443945548,-171542.5157051282,-185878.81973540728,-200157.7706642761
State Name,True,0.05,additive,MC-NNM,1.0135315053280927,1.3392120744724345,34134354134.87379,137429868547.51291,0.44443726539611816,ac799fda-4f5b-419f-b160-66a5c1b3847f,2321.2284652583553,-171542.5157051282,67895.93260880689,-200157.7706642761
State Name,True,0.05,additive,PaCE_1,0.19319251550111324,0.1550784369737993,1659911446.0476673,1802508193.4481993,0.11590456962585449,ac799fda-4f5b-419f-b160-66a5c1b3847f,-186571.02758046606,-171542.5157051282,-186571.027580466,-200157.7706642761
State Name,True,0.05,additive,PaCE_2,0.11024583879814308,0.10774662552204334,621900133.5973742,842783235.9586904,0.690910816192627,ac799fda-4f5b-419f-b160-66a5c1b3847f,-173342.56244264817,-171542.5157051282,-191846.59427351493,-200157.7706642761
State Name,True,0.05,additive,PaCE_3,0.08301341898318794,0.09906720617472795,421309008.6909171,808123252.8506229,1.5516326427459717,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.83693050448,-171542.5157051282,-191859.3876924661,-200157.7706642761
State Name,True,0.05,additive,PaCE_4,0.08301341551209387,0.09906719860124767,421308985.3015396,808123133.0692937,2.8076040744781494,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.84395624322,-171542.5157051282,-191859.39392024785,-200157.7706642761
State Name,True,0.05,additive,PaCE_5,0.0830134139722956,0.0990671952410018,421308974.91531396,808123079.8909966,2.913473129272461,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.84707437933,-171542.5157051282,-191859.396685322,-200157.7706642761
State Name,True,0.05,additive,PaCE_6,0.08301341254975986,0.09906719213638364,421308965.315335,808123030.743453,3.11482834815979,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.84995571466,-171542.5157051282,-191859.39924089186,-200157.7706642761
State Name,True,0.05,additive,PaCE_7,0.083013411235522,0.09906718926792167,421308956.4427331,808122985.3235056,3.3988866806030273,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.85261817946,-171542.5157051282,-191859.40160269348,-200157.7706642761
State Name,True,0.05,additive,PaCE_8,0.08301341002131186,0.09906718661763363,421308948.2428744,808122943.3501711,3.6444084644317627,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.85507836036,-171542.5157051282,-191859.40378531753,-200157.7706642761
State Name,True,0.05,additive,PaCE_9,0.08301340889949742,0.09906718416891172,421308940.66510206,808122904.5631902,3.879570484161377,ac799fda-4f5b-419f-b160-66a5c1b3847f,-169211.85735159743,-171542.5157051282,-191859.40580228256,-200157.7706642761
