Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
State Name,True,0.05,additive,My Estimator,0.07763454790590428,0.06948117405149504
State Name,True,0.05,additive,MCNNM,0.0,0.06496439460218169
State Name,True,0.05,additive,LinearDML,0.7549852734669524,0.1428599531209487
State Name,True,0.05,additive,DML,0.2064126803426426,0.20070172241027742
State Name,True,0.05,additive,CausalForestDML,2.718848347980288,0.15288864651886727
State Name,True,0.05,additive,DRLearner,533.1166521813456,811.093604096711
State Name,True,0.05,additive,ForestDRLearner,0.9061114153576594,1.7514031458576698
State Name,True,0.05,additive,XLearner,0.5165136201392783,0.16048518389572772
State Name,True,0.05,additive,Causal Forest (R),0.22502141952176669,0.10989432224030814
State Name,True,0.05,additive,My Estimator,0.5635316299834415,0.39533255077418017
State Name,True,0.05,additive,MCNNM,0.0,0.20888984214422351
State Name,True,0.05,additive,LinearDML,0.5254085896031225,0.7465804910384882
State Name,True,0.05,additive,DML,0.37601886550474983,0.36014004688939183
State Name,True,0.05,additive,CausalForestDML,0.943851208260935,0.3835435707183048
State Name,True,0.05,additive,DRLearner,11811.636684616626,45828.14453483196
State Name,True,0.05,additive,ForestDRLearner,6.241510761119434,42.69520224506874
State Name,True,0.05,additive,XLearner,0.39528070951533517,0.49990668148877787
State Name,True,0.05,additive,Causal Forest (R),0.5639565113449391,0.5134254363262354
State Name,True,0.05,additive,My Estimator,0.4908131292951953,0.3258795035739372
State Name,True,0.05,additive,MCNNM,0.0,0.21512473404612822
State Name,True,0.05,additive,LinearDML,1.3086952960436407,0.9868490135847917
State Name,True,0.05,additive,DML,0.32235480153847873,0.3657437924823498
State Name,True,0.05,additive,CausalForestDML,0.7032935074573337,0.3188846907367439
State Name,True,0.05,additive,DRLearner,1.5858033057483338,5.767891449605817
State Name,True,0.05,additive,ForestDRLearner,3.82994991941805,20.560552985410656
State Name,True,0.05,additive,XLearner,0.3421141871792017,0.4499953987629233
State Name,True,0.05,additive,Causal Forest (R),0.5323369413081595,0.4866246610584007
State Name,True,0.05,additive,My Estimator,0.24166390901370766,0.1683762392273884
State Name,True,0.05,additive,MCNNM,0.0,0.051745777709028856
State Name,True,0.05,additive,LinearDML,0.3453994307967194,0.07725580702916099
State Name,True,0.05,additive,DML,0.4269678763377743,0.27898340867119703
