Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9919793931280866,0.5809880906433662,54819540740.742256,4425986880.30698,0.012943744659423828,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-3152.880313053597,-171542.5157051282,-92221.74915681772,-96045.82876957217
State Name,True,0.05,additive,DC-PR,0.9849959948228366,0.21616194912939182,54709738056.91449,1214258378.3445754,0.00820159912109375,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-2831.7725810622474,-171542.5157051282,-82829.34799607072,-96045.82876957217
State Name,True,0.05,additive,MC-NNM,1.0342807791407558,2.7908937504842877,59366681994.321945,137429868547.51291,0.44158935546875,8f18b14c-39a9-4982-b231-dd6c089bc9ce,5880.611094137123,-171542.5157051282,172007.8745035108,-96045.82876957217
State Name,True,0.05,additive,PaCE_1,0.6887274788714043,0.47816938830410394,34627364103.31005,4352623336.805071,0.1609499454498291,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-77021.82230601406,-171542.5157051282,-77021.82230601406,-96045.82876957217
State Name,True,0.05,additive,PaCE_2,0.6803307687040203,0.3449295451010498,35252680212.22266,2901339754.5029488,0.6946744918823242,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.24083784837,-171542.5157051282,-80017.1990329961,-96045.82876957217
State Name,True,0.05,additive,PaCE_3,0.680330775738544,0.34492954677724325,35252681163.6426,2901339988.7901464,1.237687349319458,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.2361534479,-171542.5157051282,-80017.1933907773,-96045.82876957217
State Name,True,0.05,additive,PaCE_4,0.6803307788592089,0.3449295475213304,35252681585.71536,2901340092.7341666,1.278994083404541,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.23407533795,-171542.5157051282,-80017.19088765763,-96045.82876957217
State Name,True,0.05,additive,PaCE_5,0.6803307817422704,0.34492954820898314,35252681975.65317,2901340188.7681284,1.3199636936187744,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.23215544838,-171542.5157051282,-80017.18857507304,-96045.82876957217
State Name,True,0.05,additive,PaCE_6,0.6803307844058795,0.34492954884445487,35252682335.91059,2901340277.4952245,1.3707892894744873,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.23038169337,-171542.5157051282,-80017.18643848087,-96045.82876957217
State Name,True,0.05,additive,PaCE_7,0.680330786866786,0.3449295494316857,35252682668.752785,2901340359.472357,1.4114258289337158,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.22874292004,-171542.5157051282,-80017.18446445813,-96045.82876957217
State Name,True,0.05,additive,PaCE_8,0.6803307891404484,0.3449295499743231,35252682976.270325,2901340435.2137012,1.4524774551391602,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.227228835,-171542.5157051282,-80017.18264061403,-96045.82876957217
State Name,True,0.05,additive,PaCE_9,0.6803307912411384,0.3449295504757436,35252683260.39333,2901340505.1941257,1.5058515071868896,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.22582993508,-171542.5157051282,-80017.18095550706,-96045.82876957217
State Name,True,0.05,additive,PaCE_10,0.6803307931820333,0.3449295509390688,35252683522.903946,2901340569.852166,1.5474624633789062,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.22453744561,-171542.5157051282,-80017.1793985721,-96045.82876957217
State Name,True,0.05,additive,PaCE_11,0.6803307949753007,0.3449295513671889,35252683765.44776,2901340629.592892,1.5881972312927246,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.22334326427,-171542.5157051282,-80017.177960052,-96045.82876957217
State Name,True,0.05,additive,PaCE_12,0.6803307966321794,0.34492955176277357,35252683989.544846,2901340684.790473,1.6290266513824463,8f18b14c-39a9-4982-b231-dd6c089bc9ce,-70548.2222399068,-171542.5157051282,-80017.17663093389,-96045.82876957217
