Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
County Name,True,0.05,additive,My Estimator,0.6537119191741899,0.3408969738976063
County Name,True,0.05,additive,MCNNM,0.0,0.6006538930263294
County Name,True,0.05,additive,LinearDML,0.16327751338441873,0.18951537776409894
County Name,True,0.05,additive,DML,0.29194782685359266,0.21594879161812616
County Name,True,0.05,additive,CausalForestDML,17.40133385960472,0.3463306097713067
County Name,True,0.05,additive,DRLearner,1.0496755359521122,2.5221778603058445
County Name,True,0.05,additive,ForestDRLearner,0.7749263348923676,2.9767868924468424
County Name,True,0.05,additive,XLearner,0.45716174240123353,0.5278453663809312
County Name,True,0.05,additive,Causal Forest (R),0.5429589797355985,0.14407246649968228
County Name,True,0.05,additive,My Estimator,0.12930406278071238,0.10196438268330338
County Name,True,0.05,additive,MCNNM,0.0,0.20628084418897433
County Name,True,0.05,additive,LinearDML,0.1417164275592414,0.06824890520841127
County Name,True,0.05,additive,DML,0.16974139298235708,0.12897732776634047
County Name,True,0.05,additive,CausalForestDML,21.282284576419798,0.14691270298689452
County Name,True,0.05,additive,DRLearner,4.48691511319619,4.022455751344945
County Name,True,0.05,additive,ForestDRLearner,0.4023372553659661,1.0015721689002655
County Name,True,0.05,additive,XLearner,0.2990928528727061,0.184691868116601
County Name,True,0.05,additive,Causal Forest (R),0.0973548114970487,0.07029351154186668
County Name,True,0.05,additive,My Estimator,0.08061035081266876,0.06759133001696858
County Name,True,0.05,additive,MCNNM,0.0,0.19417181030162117
County Name,True,0.05,additive,LinearDML,0.3248767221997128,0.08091511867746327
County Name,True,0.05,additive,DML,0.375622352183949,0.12020110814526595
County Name,True,0.05,additive,CausalForestDML,12.72495984113187,0.14822924311377805
County Name,True,0.05,additive,DRLearner,1.4804871482177182,1.1863117769120115
County Name,True,0.05,additive,ForestDRLearner,0.44167600328818546,1.0018864724735865
County Name,True,0.05,additive,XLearner,0.2908614629725185,0.17108622372606852
County Name,True,0.05,additive,Causal Forest (R),0.08747450739470389,0.06263587451994529
County Name,True,0.05,additive,My Estimator,0.49924176345166266,0.2227022788233175
County Name,True,0.05,additive,MCNNM,0.0,0.3746084940811639
County Name,True,0.05,additive,LinearDML,0.15884892512586993,0.08188139775536471
County Name,True,0.05,additive,DML,0.10948880193954515,0.11474051419406205
County Name,True,0.05,additive,CausalForestDML,24.17673577896885,0.23278326576508152
County Name,True,0.05,additive,DRLearner,2.5011404128681547,3.851972120765007
County Name,True,0.05,additive,ForestDRLearner,0.622735855558468,1.9308869165348481
County Name,True,0.05,additive,XLearner,0.39329972052186296,0.3308925331432857
County Name,True,0.05,additive,Causal Forest (R),0.4185362245131334,0.09863212635863441
County Name,False,0.05,additive,My Estimator,0.5552882882083814,0.438554577964102
County Name,False,0.05,additive,MCNNM,0.0,0.5164135525959271
County Name,False,0.05,additive,LinearDML,1.1248691952242216,0.8326236989339465
County Name,False,0.05,additive,DML,0.41894102070034356,0.31837444472268184
County Name,False,0.05,additive,CausalForestDML,3.4232457681006325,0.46640392193327235
County Name,False,0.05,additive,DRLearner,312.0232181690942,444.0676554136714
County Name,False,0.05,additive,ForestDRLearner,0.7361586318243263,2.384238345271948
County Name,False,0.05,additive,XLearner,0.568867748998785,0.5836443805580217
County Name,False,0.05,additive,Causal Forest (R),0.5303105785635895,0.3618374918757777
County Name,False,0.05,additive,My Estimator,0.5684072285234816,0.6037926957934963
County Name,False,0.05,additive,MCNNM,0.0,0.9043898373574799
County Name,False,0.05,additive,LinearDML,0.6851641640357041,0.40430033443263974
County Name,False,0.05,additive,DML,0.24897508150146838,0.3453234446926726
County Name,False,0.05,additive,CausalForestDML,0.7323952096859363,0.3787429065113238
County Name,False,0.05,additive,DRLearner,6859.526871697097,3708.899663107723
County Name,False,0.05,additive,ForestDRLearner,0.7917853622630301,2.599228650808189
County Name,False,0.05,additive,XLearner,0.4227147826363391,0.31887306708524304
County Name,False,0.05,additive,Causal Forest (R),0.5303606074452899,0.7972580679685696
County Name,False,0.05,additive,My Estimator,0.5250554349613062,0.34821686728467255
County Name,False,0.05,additive,MCNNM,0.0,0.4073914213079508
County Name,False,0.05,additive,LinearDML,0.9769455737459226,0.9035953386838188
County Name,False,0.05,additive,DML,0.2532919692883858,0.2801504213641193
County Name,False,0.05,additive,CausalForestDML,0.8682269948037847,0.41805159186158153
County Name,False,0.05,additive,DRLearner,394.05066380203203,345.06954771581246
County Name,False,0.05,additive,ForestDRLearner,3.954367991592795,6.451560990227261
County Name,False,0.05,additive,XLearner,0.5102375856593917,0.2953838537753021
County Name,False,0.05,additive,Causal Forest (R),0.40902255298888024,0.5981315927033339
County Name,False,0.05,additive,My Estimator,0.5994744183502018,0.48566538578086904
County Name,False,0.05,additive,MCNNM,0.0,0.49276245822340214
County Name,False,0.05,additive,LinearDML,0.7348071335105568,0.5774030085144429
County Name,False,0.05,additive,DML,0.35724807437442285,0.28709071522748325
County Name,False,0.05,additive,CausalForestDML,8.324222093144572,0.4218188291717504
County Name,False,0.05,additive,DRLearner,702.9083179438949,1141.4595605014003
County Name,False,0.05,additive,ForestDRLearner,0.7228565414144291,4.855958142080858
County Name,False,0.05,additive,XLearner,0.46820003631491586,0.4837063784198155
County Name,False,0.05,additive,Causal Forest (R),0.3632140185879851,0.25492499835285753
County Name,True,0.05,multiplicative,My Estimator,0.4737769578788117,0.27883466689223674
County Name,True,0.05,multiplicative,MCNNM,0.0,0.5070194749458187
County Name,True,0.05,multiplicative,LinearDML,0.9934442998021875,0.40701550515667867
County Name,True,0.05,multiplicative,DML,0.15718954980718727,0.1575259903271826
County Name,True,0.05,multiplicative,CausalForestDML,17.39119088250507,0.2765364487753732
County Name,True,0.05,multiplicative,DRLearner,1907.7885768446788,5648.561528631664
County Name,True,0.05,multiplicative,ForestDRLearner,0.7482107323613777,3.0498225075511063
County Name,True,0.05,multiplicative,XLearner,0.4491161397724109,0.4417430590745572
County Name,True,0.05,multiplicative,Causal Forest (R),0.4584305982520842,0.14579827368377785
County Name,True,0.05,multiplicative,My Estimator,0.6880059734761838,0.5122245838033591
County Name,True,0.05,multiplicative,MCNNM,0.0,0.5832411206379925
County Name,True,0.05,multiplicative,LinearDML,0.34856309985643846,0.18983232952551707
County Name,True,0.05,multiplicative,DML,0.4399123438869379,0.36604522171873377
County Name,True,0.05,multiplicative,CausalForestDML,20.88857442829899,0.3410468684011432
County Name,True,0.05,multiplicative,DRLearner,4.000420814695257,9.427748511775949
County Name,True,0.05,multiplicative,ForestDRLearner,0.9721785451435238,4.321489485239815
County Name,True,0.05,multiplicative,XLearner,0.5948203961746898,0.4959673744394606
County Name,True,0.05,multiplicative,Causal Forest (R),0.6254398016126536,0.21031640690999295
County Name,True,0.05,multiplicative,My Estimator,0.7843969611194178,0.6465653574961379
County Name,True,0.05,multiplicative,MCNNM,0.0,0.8788601606531049
County Name,True,0.05,multiplicative,LinearDML,0.6366067486501636,0.5284938959049719
County Name,True,0.05,multiplicative,DML,0.2796569057835858,0.40699147658178364
County Name,True,0.05,multiplicative,CausalForestDML,27.049479699492696,0.5384781379974635
County Name,True,0.05,multiplicative,DRLearner,3.0168524178091514,10.821020461473099
County Name,True,0.05,multiplicative,ForestDRLearner,0.9865851968620541,4.065076618968647
County Name,True,0.05,multiplicative,XLearner,0.6142811175982691,0.7857633931427593
County Name,True,0.05,multiplicative,Causal Forest (R),0.6709084245948583,0.3045835908930672
County Name,True,0.05,multiplicative,My Estimator,0.6534579077097823,0.36157859960800776
County Name,True,0.05,multiplicative,MCNNM,0.0,0.6005367742066811
County Name,True,0.05,multiplicative,LinearDML,0.12604229900300287,0.16578460649418322
County Name,True,0.05,multiplicative,DML,0.1697335524359084,0.1504726401939143
County Name,True,0.05,multiplicative,CausalForestDML,20.863001939135824,0.34669373010850013
County Name,True,0.05,multiplicative,DRLearner,4.287849000135428,10.906444208168772
County Name,True,0.05,multiplicative,ForestDRLearner,0.7934588476758141,3.2956045920032384
County Name,True,0.05,multiplicative,XLearner,0.452408019407955,0.5165618696472176
County Name,True,0.05,multiplicative,Causal Forest (R),0.5477363759909695,0.1404184676925864
County Name,False,0.05,multiplicative,My Estimator,1.262588498941511,0.3440729601789313
County Name,False,0.05,multiplicative,MCNNM,0.0,0.306775812783422
County Name,False,0.05,multiplicative,LinearDML,1.5837615674522658,0.7866167187871761
County Name,False,0.05,multiplicative,DML,1.0855585700570802,0.7534508152898359
County Name,False,0.05,multiplicative,CausalForestDML,1.7858258910920934,0.2672712354210115
County Name,False,0.05,multiplicative,DRLearner,426.09169540057627,372.65060296188955
County Name,False,0.05,multiplicative,ForestDRLearner,0.9619544503047784,3.6426993356739006
County Name,False,0.05,multiplicative,XLearner,1.412404406560704,0.27758271727050077
