Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
State Name,True,0.05,additive,My Estimator,0.5368546698268915,0.3815656892239918
State Name,True,0.05,additive,MCNNM,0.0,0.2032717242874766
State Name,True,0.05,additive,LinearDML,1.15845290403996,0.8040539399909666
State Name,True,0.05,additive,DML,0.35504686261050084,0.3516871205824053
State Name,True,0.05,additive,CausalForestDML,1.0806640629378552,0.46054407824694665
State Name,True,0.05,additive,DRLearner,329.20340990833967,1285.02177066181
State Name,True,0.05,additive,ForestDRLearner,2.436857939271925,9.611331042137019
State Name,True,0.05,additive,XLearner,0.41868608597842455,0.4569832073357697
State Name,True,0.05,additive,Causal Forest (R),0.5503789738695379,0.4666462269843576
State Name,True,0.05,additive,My Estimator,0.4908131292951953,0.3258795035739372
State Name,True,0.05,additive,MCNNM,0.0,0.21512473404612822
State Name,True,0.05,additive,LinearDML,1.2418079445108412,0.8724556715748507
State Name,True,0.05,additive,DML,0.16011720269896673,0.2596384566351128
State Name,True,0.05,additive,CausalForestDML,6.064668151006564,0.3189251266638414
State Name,True,0.05,additive,DRLearner,564.8786003438156,2853.833955826118
State Name,True,0.05,additive,ForestDRLearner,6.196867534130451,32.330587157629324
State Name,True,0.05,additive,XLearner,0.33772267780529847,0.456250757998549
State Name,True,0.05,additive,Causal Forest (R),0.5224630840379179,0.5000083094709119
State Name,True,0.05,additive,My Estimator,0.07284998147872022,0.08395351166646467
State Name,True,0.05,additive,MCNNM,0.0,0.06822852811172056
State Name,True,0.05,additive,LinearDML,0.563531397534868,0.25077056941789255
State Name,True,0.05,additive,DML,0.3468680316861346,0.2015769685198856
State Name,True,0.05,additive,CausalForestDML,3.558283970246734,0.1627435708627772
State Name,True,0.05,additive,DRLearner,0.8084585607878142,1.1362513032126498
State Name,True,0.05,additive,ForestDRLearner,12.854283557812952,26.433260414581785
State Name,True,0.05,additive,XLearner,0.24140529250999498,0.16339406195470396
State Name,True,0.05,additive,Causal Forest (R),0.20936745808230028,0.11989828869845891
State Name,True,0.05,additive,My Estimator,0.506505801423711,0.3346229164080646
State Name,True,0.05,additive,MCNNM,0.0,0.1938344879655876
State Name,True,0.05,additive,LinearDML,0.8829684566794415,0.730193567652943
State Name,True,0.05,additive,DML,0.403344853786133,0.4313660693458972
State Name,True,0.05,additive,CausalForestDML,0.9447770153712114,0.32687382865815856
State Name,True,0.05,additive,DRLearner,26.594932851267863,95.58528737443815
State Name,True,0.05,additive,ForestDRLearner,3.3038882775880056,19.225722635290232
State Name,True,0.05,additive,XLearner,0.39269516632203105,0.43630979861712577
State Name,True,0.05,additive,Causal Forest (R),0.5211372991751025,0.4228368489227419
State Name,False,0.05,additive,My Estimator,0.7077242417519719,0.6508120561041123
State Name,False,0.05,additive,MCNNM,0.0,0.18810757256278676
State Name,False,0.05,additive,LinearDML,2.770857164045898,0.5843233803825909
State Name,False,0.05,additive,DML,0.5694938948677892,0.26273012902750414
State Name,False,0.05,additive,CausalForestDML,1.054992705107566,0.5541167903954217
State Name,False,0.05,additive,DRLearner,0.9397188689107395,0.7888466737300709
State Name,False,0.05,additive,ForestDRLearner,2.566540061768877,26.388815004228192
State Name,False,0.05,additive,XLearner,0.4735788414515691,0.48970474434012734
State Name,False,0.05,additive,Causal Forest (R),0.647791343777168,0.5249099121552296
State Name,False,0.05,additive,My Estimator,0.18090780266911297,0.10810287043570824
State Name,False,0.05,additive,MCNNM,0.0,0.732915775942599
State Name,False,0.05,additive,LinearDML,1.9817796815642488,0.26858688589992463
State Name,False,0.05,additive,DML,0.5495640506674699,0.5293284013415702
State Name,False,0.05,additive,CausalForestDML,0.5137204458115866,0.5440338049081562
State Name,False,0.05,additive,DRLearner,1.013834757226886,1.670405112183805
State Name,False,0.05,additive,ForestDRLearner,97.60687929468985,518.2103796430118
State Name,False,0.05,additive,XLearner,0.24857647328166968,0.48492672224074274
State Name,False,0.05,additive,Causal Forest (R),0.18459798058391902,0.27310146786740386
State Name,False,0.05,additive,My Estimator,0.4646429434300853,0.15327325220218302
State Name,False,0.05,additive,MCNNM,0.0,0.09336499993762297
State Name,False,0.05,additive,LinearDML,2.5101618813756876,0.6863440972344416
State Name,False,0.05,additive,DML,0.24515543764801834,0.21043061353313264
State Name,False,0.05,additive,CausalForestDML,41.619523513394334,0.3492184536003113
State Name,False,0.05,additive,DRLearner,1724.9774396646033,4675.663828548241
State Name,False,0.05,additive,ForestDRLearner,1.0503341970925295,5.265827739582561
State Name,False,0.05,additive,XLearner,0.3882020456635358,0.30045067747883786
State Name,False,0.05,additive,Causal Forest (R),0.43047813461962375,0.18867819140783276
State Name,False,0.05,additive,My Estimator,1.2822436149514735,0.2396966483124145
State Name,False,0.05,additive,MCNNM,0.0,0.24347857387388344
State Name,False,0.05,additive,LinearDML,2.123920857006209,0.30265853157412154
State Name,False,0.05,additive,DML,0.8135260240810803,0.8132155004995846
State Name,False,0.05,additive,CausalForestDML,0.8591965381658453,0.8635329465213895
State Name,False,0.05,additive,DRLearner,0.9699935382040151,0.8764650711671187
State Name,False,0.05,additive,ForestDRLearner,7.403251043542464,26.242690300680504
State Name,False,0.05,additive,XLearner,0.5316232286725796,0.49894242616115175
State Name,False,0.05,additive,Causal Forest (R),0.44826365928886847,0.40617940639483413
State Name,True,0.05,multiplicative,My Estimator,0.6368824071440529,0.4492570751173118
State Name,True,0.05,multiplicative,MCNNM,0.0,0.15831851150450313
State Name,True,0.05,multiplicative,LinearDML,0.7243448369708214,0.43034310753518334
State Name,True,0.05,multiplicative,DML,0.6062417219971278,0.4083944316300676
State Name,True,0.05,multiplicative,CausalForestDML,2.441765336643581,0.3279792184188973
State Name,True,0.05,multiplicative,DRLearner,263.4496032356937,776.1100861083326
State Name,True,0.05,multiplicative,ForestDRLearner,1.832816026036236,6.660277471395113
State Name,True,0.05,multiplicative,XLearner,0.8142679353498302,0.3410676406623522
State Name,True,0.05,multiplicative,Causal Forest (R),0.622278386001749,0.5293120260570864
State Name,True,0.05,multiplicative,My Estimator,0.7635452402546782,0.6791582883700843
State Name,True,0.05,multiplicative,MCNNM,0.0,0.18528112033896507
State Name,True,0.05,multiplicative,LinearDML,2.0775549512089575,1.056385423949658
State Name,True,0.05,multiplicative,DML,1.0,1.0
State Name,True,0.05,multiplicative,CausalForestDML,1.186055717293054,0.45624411881793664
State Name,True,0.05,multiplicative,DRLearner,86.68194723528286,297.7848614712126
State Name,True,0.05,multiplicative,ForestDRLearner,1.9436494479918913,9.999961336398897
State Name,True,0.05,multiplicative,XLearner,0.6822756148959978,0.3804315292771997
State Name,True,0.05,multiplicative,Causal Forest (R),0.7263238891441499,0.8365422784879792
State Name,True,0.05,multiplicative,My Estimator,0.9111691841333007,0.7562119401770647
State Name,True,0.05,multiplicative,MCNNM,0.0,0.686061894971573
State Name,True,0.05,multiplicative,LinearDML,1.0835463595930699,1.4357501634037546
State Name,True,0.05,multiplicative,DML,0.5596411879893363,0.5420749041107842
State Name,True,0.05,multiplicative,CausalForestDML,3.089912541452997,1.0092586235939713
State Name,True,0.05,multiplicative,DRLearner,47822.97330690318,290759.7066703753
State Name,True,0.05,multiplicative,ForestDRLearner,1.5016424792027467,16.652921909115673
State Name,True,0.05,multiplicative,XLearner,0.7037033506264718,1.5935722890469817
State Name,True,0.05,multiplicative,Causal Forest (R),0.8749846979344678,1.1355706413531672
State Name,True,0.05,multiplicative,My Estimator,0.07608317915765014,0.08730523523871712
State Name,True,0.05,multiplicative,MCNNM,0.0,0.06775487320924894
State Name,True,0.05,multiplicative,LinearDML,1.6925668011829342,0.5272859461444012
State Name,True,0.05,multiplicative,DML,0.42621994326021967,0.36050631363739566
State Name,True,0.05,multiplicative,CausalForestDML,0.5446667252854662,0.2053099123521451
State Name,True,0.05,multiplicative,DRLearner,47.42177149523872,59.36878595159001
State Name,True,0.05,multiplicative,ForestDRLearner,3.2176440282110246,5.316188326894988
State Name,True,0.05,multiplicative,XLearner,0.23612599144378696,0.15267633885991747
State Name,True,0.05,multiplicative,Causal Forest (R),0.2211367244153706,0.12390380669023879
State Name,False,0.05,multiplicative,My Estimator,0.9602593096387356,0.75912613093
State Name,False,0.05,multiplicative,MCNNM,0.0,1.259305385169679
State Name,False,0.05,multiplicative,LinearDML,8.206643803562828,4.004008865555381
State Name,False,0.05,multiplicative,DML,1.0,1.0
State Name,False,0.05,multiplicative,CausalForestDML,0.9599867839986274,0.8902224271812
State Name,False,0.05,multiplicative,DRLearner,1326.4142392701374,8441.524841613058
State Name,False,0.05,multiplicative,ForestDRLearner,243.9802789299419,6330.060298034974
State Name,False,0.05,multiplicative,XLearner,1.022113658879479,1.331949827035228
State Name,False,0.05,multiplicative,Causal Forest (R),1.2627404960060198,3.0112770363727863
State Name,False,0.05,multiplicative,My Estimator,0.19662591984622863,0.14447876970336127
State Name,False,0.05,multiplicative,MCNNM,0.0,0.10612013598883151
State Name,False,0.05,multiplicative,LinearDML,2.7557355707753266,0.29420022818393743
State Name,False,0.05,multiplicative,DML,0.7438292518184663,0.4143426385973004
State Name,False,0.05,multiplicative,CausalForestDML,3.0299434160752825,0.23872844177548186
State Name,False,0.05,multiplicative,DRLearner,0.8950873141937542,0.6136040153307942
