Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
CLIENT_ZIP,True,0.05,additive,My Estimator,0.6814902098261912,0.13880584410641914
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.21192256231457837
CLIENT_ZIP,True,0.05,additive,LinearDML,0.06636207114385177,0.07238560996270989
CLIENT_ZIP,True,0.05,additive,DML,1.0,1.0000000000000004
CLIENT_ZIP,True,0.05,additive,CausalForestDML,363.36909711133467,0.27654804747912
CLIENT_ZIP,True,0.05,additive,DRLearner,8.153855250979229,106.20708472134496
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.1910568076982997,4.57272978480954
CLIENT_ZIP,True,0.05,additive,XLearner,1.3431915605932023,3.3237630955608575
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.712399007677597,0.136164188766485
CLIENT_ZIP,True,0.05,additive,My Estimator,0.46791723217114367,0.07887480050234554
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.12673935590496313
CLIENT_ZIP,True,0.05,additive,LinearDML,0.049485933714836235,0.03884943466893059
CLIENT_ZIP,True,0.05,additive,DML,0.7016167841214392,0.702498758825517
CLIENT_ZIP,True,0.05,additive,CausalForestDML,191.56505388947284,0.18584967699520463
CLIENT_ZIP,True,0.05,additive,DRLearner,12.617831846661117,98.64659294202822
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.174669028451808,3.476064026970846
CLIENT_ZIP,True,0.05,additive,XLearner,1.0754488397494795,1.8937626364427775
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.47267342213692615,0.060012628715807946
CLIENT_ZIP,True,0.05,additive,My Estimator,0.44680860787760707,0.07369354303772634
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.12250689413809149
CLIENT_ZIP,True,0.05,additive,LinearDML,0.04712389854139573,0.04225340074341476
CLIENT_ZIP,True,0.05,additive,DML,1.0,1.0
CLIENT_ZIP,True,0.05,additive,CausalForestDML,209.48651460218304,0.1449935862656248
CLIENT_ZIP,True,0.05,additive,DRLearner,14.079446274507866,106.01263653425164
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.2113332140315545,3.9022071932517264
CLIENT_ZIP,True,0.05,additive,XLearner,1.0524197085084306,1.8556101594406809
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.46941276902543205,0.05798101795807376
CLIENT_ZIP,True,0.05,additive,My Estimator,0.6417204664101391,0.12167763253118817
CLIENT_ZIP,True,0.05,additive,MCNNM,0.0,0.22413750253504888
CLIENT_ZIP,True,0.05,additive,LinearDML,0.019240637851093003,0.05417028972175451
CLIENT_ZIP,True,0.05,additive,DML,1.0,1.0
CLIENT_ZIP,True,0.05,additive,CausalForestDML,336.1441197666528,0.328968630574071
CLIENT_ZIP,True,0.05,additive,DRLearner,5.089479562126643,69.52134008836788
CLIENT_ZIP,True,0.05,additive,ForestDRLearner,1.2128215681572088,4.662738472247618
CLIENT_ZIP,True,0.05,additive,XLearner,1.3244029406890718,3.572527599897482
CLIENT_ZIP,True,0.05,additive,Causal Forest (R),0.7232453580326408,0.08135238813779645
CLIENT_ZIP,False,0.05,additive,My Estimator,0.3224167396273978,0.08988076783171704
CLIENT_ZIP,False,0.05,additive,MCNNM,0.0,0.20021803520824114
CLIENT_ZIP,False,0.05,additive,LinearDML,0.30247599954613213,0.2237954451640753
CLIENT_ZIP,False,0.05,additive,DML,0.3894075329020993,0.20882343025325
CLIENT_ZIP,False,0.05,additive,CausalForestDML,15.284556205223684,0.3451376170162657
CLIENT_ZIP,False,0.05,additive,DRLearner,92.14627757808331,70.19137814851857
CLIENT_ZIP,False,0.05,additive,ForestDRLearner,0.8464405054163119,0.7265225563695625
CLIENT_ZIP,False,0.05,additive,XLearner,0.6523983100108738,0.478061057386647
CLIENT_ZIP,False,0.05,additive,Causal Forest (R),0.23121456194288378,0.13573662372585985
CLIENT_ZIP,False,0.05,additive,My Estimator,0.2711250836425605,0.1954164646126038
CLIENT_ZIP,False,0.05,additive,MCNNM,0.0,0.21469910968528508
CLIENT_ZIP,False,0.05,additive,LinearDML,0.29152050671655977,0.22292954380909888
CLIENT_ZIP,False,0.05,additive,DML,0.18226177869486043,0.18238937174397557
CLIENT_ZIP,False,0.05,additive,CausalForestDML,9.837553933916865,0.519744817805613
CLIENT_ZIP,False,0.05,additive,DRLearner,517.2849826319293,335.5009919728684
CLIENT_ZIP,False,0.05,additive,ForestDRLearner,1.2355698144823613,0.9963222984064208
CLIENT_ZIP,False,0.05,additive,XLearner,1.0355401594077696,0.7358727920977448
CLIENT_ZIP,False,0.05,additive,Causal Forest (R),0.2339397448001359,0.21136357049906454
CLIENT_ZIP,False,0.05,additive,My Estimator,0.4643919309419434,0.07042956526699443
CLIENT_ZIP,False,0.05,additive,MCNNM,0.0,0.24988461582436103
CLIENT_ZIP,False,0.05,additive,LinearDML,1.0749337391624352,0.5856796685747536
CLIENT_ZIP,False,0.05,additive,DML,0.5740576187357307,0.4833302860877669
CLIENT_ZIP,False,0.05,additive,CausalForestDML,35.37730327302639,1.6160074753882878
CLIENT_ZIP,False,0.05,additive,DRLearner,35.28886418222465,40.314751109651674
CLIENT_ZIP,False,0.05,additive,ForestDRLearner,0.7355122350605143,1.3080245013037821
CLIENT_ZIP,False,0.05,additive,XLearner,0.874945296060607,0.6344667334366833
CLIENT_ZIP,False,0.05,additive,Causal Forest (R),0.2878306729408016,0.2710425600202334
CLIENT_ZIP,False,0.05,additive,My Estimator,0.16581720929689317,0.102631433674814
CLIENT_ZIP,False,0.05,additive,MCNNM,0.0,0.2366189254494948
CLIENT_ZIP,False,0.05,additive,LinearDML,0.24358016463391344,0.3451642524690688
CLIENT_ZIP,False,0.05,additive,DML,0.4233692785171999,0.4281005098535784
CLIENT_ZIP,False,0.05,additive,CausalForestDML,18.65011146589188,0.28571622729823826
CLIENT_ZIP,False,0.05,additive,DRLearner,329.3451029717836,343.59088225670035
CLIENT_ZIP,False,0.05,additive,ForestDRLearner,1.009701737520291,1.2763991149411213
CLIENT_ZIP,False,0.05,additive,XLearner,0.574718431975488,0.6150793133092475
CLIENT_ZIP,False,0.05,additive,Causal Forest (R),0.268171348835781,0.2890910531133375
CLIENT_ZIP,True,0.05,multiplicative,My Estimator,0.8226557401994229,0.4158225628839166
CLIENT_ZIP,True,0.05,multiplicative,MCNNM,0.0,0.807109886214366
CLIENT_ZIP,True,0.05,multiplicative,LinearDML,0.5924858600777552,1.0686307044974617
CLIENT_ZIP,True,0.05,multiplicative,DML,1.2689194329252567,2.746440266405728
CLIENT_ZIP,True,0.05,multiplicative,CausalForestDML,477.37574679469947,1.0823130513213888
CLIENT_ZIP,True,0.05,multiplicative,DRLearner,7.103940411865697,351.70094013967935
CLIENT_ZIP,True,0.05,multiplicative,ForestDRLearner,1.2970545074877071,24.873995642830167
CLIENT_ZIP,True,0.05,multiplicative,XLearner,1.3040071451954272,12.932758933162573
CLIENT_ZIP,True,0.05,multiplicative,Causal Forest (R),0.7949446017943521,0.24110882339308262
CLIENT_ZIP,True,0.05,multiplicative,My Estimator,0.7646271049551048,0.3572337308230726
CLIENT_ZIP,True,0.05,multiplicative,MCNNM,0.0,0.5680997042455043
CLIENT_ZIP,True,0.05,multiplicative,LinearDML,0.6177841071700072,0.7353640442886124
CLIENT_ZIP,True,0.05,multiplicative,DML,1.1654431570163366,1.7562563650016703
CLIENT_ZIP,True,0.05,multiplicative,CausalForestDML,363.45795695929434,0.8108195788660465
CLIENT_ZIP,True,0.05,multiplicative,DRLearner,10.214220288883347,360.1337405350654
CLIENT_ZIP,True,0.05,multiplicative,ForestDRLearner,1.410467980305986,36.82744004404821
CLIENT_ZIP,True,0.05,multiplicative,XLearner,1.3071578884157944,9.111356557861681
CLIENT_ZIP,True,0.05,multiplicative,Causal Forest (R),0.7456375005573012,0.26185802088632376
CLIENT_ZIP,True,0.05,multiplicative,My Estimator,0.6676515887368335,0.2922283040090605
CLIENT_ZIP,True,0.05,multiplicative,MCNNM,0.0,0.11886007442208393
CLIENT_ZIP,True,0.05,multiplicative,LinearDML,0.4406817747287417,0.40064484143337614
CLIENT_ZIP,True,0.05,multiplicative,DML,0.6846464848424123,0.695924115122296
CLIENT_ZIP,True,0.05,multiplicative,CausalForestDML,352.7081490228879,0.297649152126305
CLIENT_ZIP,True,0.05,multiplicative,DRLearner,13.119129642367652,97.59927677144653
CLIENT_ZIP,True,0.05,multiplicative,ForestDRLearner,1.2971888916128589,4.146848166772447
CLIENT_ZIP,True,0.05,multiplicative,XLearner,1.0655712734224834,1.816266569871673
CLIENT_ZIP,True,0.05,multiplicative,Causal Forest (R),0.5322612176007848,0.23702412258722927
CLIENT_ZIP,True,0.05,multiplicative,My Estimator,0.5175803250437246,0.1744198089873175
CLIENT_ZIP,True,0.05,multiplicative,MCNNM,0.0,0.11588940423294396
CLIENT_ZIP,True,0.05,multiplicative,LinearDML,0.48668195549960863,0.3135478833446456
CLIENT_ZIP,True,0.05,multiplicative,DML,0.6164991932701248,0.6310337621756585
CLIENT_ZIP,True,0.05,multiplicative,CausalForestDML,608.241388532588,0.20086739063013245
CLIENT_ZIP,True,0.05,multiplicative,DRLearner,16.51803600173799,118.47779097897927
CLIENT_ZIP,True,0.05,multiplicative,ForestDRLearner,1.3105993644758958,6.381901042964818
CLIENT_ZIP,True,0.05,multiplicative,XLearner,0.8071620443512301,1.771777602717971
CLIENT_ZIP,True,0.05,multiplicative,Causal Forest (R),0.47332405040040426,0.1916743990567964
CLIENT_ZIP,False,0.05,multiplicative,My Estimator,0.5137508145397409,0.30326096885618264
CLIENT_ZIP,False,0.05,multiplicative,MCNNM,0.0,0.18846107765764622
CLIENT_ZIP,False,0.05,multiplicative,LinearDML,0.47924789682289815,0.3558122079203826
CLIENT_ZIP,False,0.05,multiplicative,DML,0.6917074688494238,0.38462292214857846
CLIENT_ZIP,False,0.05,multiplicative,CausalForestDML,22.41112117459887,0.406482271957184
CLIENT_ZIP,False,0.05,multiplicative,DRLearner,2.2863256084181556,2.5665638134936763
CLIENT_ZIP,False,0.05,multiplicative,ForestDRLearner,0.8179340854401934,1.0629638495439513
CLIENT_ZIP,False,0.05,multiplicative,XLearner,0.6124992189672012,0.6116390011310132
CLIENT_ZIP,False,0.05,multiplicative,Causal Forest (R),0.4687673445889414,0.2417133966858882
CLIENT_ZIP,False,0.05,multiplicative,My Estimator,0.10818114368251486,0.07365980408098782
CLIENT_ZIP,False,0.05,multiplicative,MCNNM,0.0,0.1395716487009453
CLIENT_ZIP,False,0.05,multiplicative,LinearDML,0.3017391684517414,0.27511968281547616
CLIENT_ZIP,False,0.05,multiplicative,DML,0.5865091539788092,0.3023807042255912
CLIENT_ZIP,False,0.05,multiplicative,CausalForestDML,30.192480930223226,0.3376739287591383
CLIENT_ZIP,False,0.05,multiplicative,DRLearner,11.358462124251606,8.331719846797464
CLIENT_ZIP,False,0.05,multiplicative,ForestDRLearner,0.7790145809561971,0.40767555866639377
CLIENT_ZIP,False,0.05,multiplicative,XLearner,0.36240117581099185,0.36192786631854684
CLIENT_ZIP,False,0.05,multiplicative,Causal Forest (R),0.2552924964402252,0.17297800811069736
CLIENT_ZIP,False,0.05,multiplicative,My Estimator,0.24734084949686902,0.1329259825820786
CLIENT_ZIP,False,0.05,multiplicative,MCNNM,0.0,0.2425602573967658
