Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
County Name,True,0.05,additive,MC-NNM (mine),1.0000390145603844,1.007783186883081,522978932.8310045,7429815.327107558,0.019388914108276367,64a51309-3df5-4ac7-ba5b-79a53ca91b50,-23.765956193266163,-9115.54936868687,-1029.3629776208406,-1979.089153487736
County Name,True,0.05,additive,MC-NNM (mine),0.9790354128118389,0.1941718103016207,87728304.8201297,7430487.398703831,0.016470909118652344,23ce004b-36d3-4728-9503-4710b056efe0,-215.21128250329613,-9115.54936868687,-9321.338673424014,-10271.643993250855
County Name,True,0.05,additive,MC-NNM (mine),0.9793466773762113,0.19652311834745503,86919717.54763138,7430471.129310712,0.011963844299316406,581d548a-4a2a-4cd3-afde-4d37bf396455,-212.37427130208053,-9115.54936868687,-9198.460625771364,-10148.752075854893
County Name,False,0.05,additive,MC-NNM (mine),0.9870069512052753,0.3912085006486796,86135978.92696904,38650826.95647543,0.04457879066467285,81cce3ca-20d2-44ce-8008-a9c8fed7b3c0,-139.34532038271132,-9115.54936868687,-6729.359374579717,-9395.213871482167
County Name,False,0.05,additive,MC-NNM (mine),0.9907579416288743,0.5640527807832386,478371424.10127926,114090258.26479983,0.0559999942779541,4cf6178e-f75e-4f22-88bf-2810e7c6f6f2,-105.32716826967207,-9115.549368686869,-5367.0387949178485,-9847.182096722288
County Name,False,0.05,additive,MC-NNM (mine),0.9959714657464173,0.7230674108975388,522121131.8934796,73085634.14924367,0.048223018646240234,f5d46db7-12f3-44ee-8763-2de3df76e725,-69.1869164862038,-9115.54936868687,-3551.5950462917954,-6806.99306717401
County Name,True,0.05,multiplicative,MC-NNM (mine),0.9981223729459153,0.7290314017799171,774285343.6608331,7429790.439038226,0.011960744857788086,e6ecb505-e6e4-4492-9727-d4e3d62f9e3f,-41.237723505569974,-9115.54936868687,-1786.1088993349997,-2735.8133789310277
County Name,True,0.05,multiplicative,MC-NNM (mine),1.0036385891582311,3.574900243341381,3898869337.78519,7429797.214083573,0.01744985580444336,3f5abf17-d09f-4ce5-9c8e-57687286049f,9.045760952462976,-9115.54936868687,391.79452125355255,-557.9158663201227
County Name,True,0.05,multiplicative,MC-NNM (mine),0.9782956339967525,0.18880287948589006,89873573.78619806,7430564.910483619,0.016894102096557617,06aa1e29-51a9-4762-bcf1-c85ff4cda63d,-221.9531729958652,-9115.549368686869,-9613.346805383411,-10563.718104626021
County Name,False,0.05,multiplicative,MC-NNM (mine),0.9864035322734275,0.4546044103072273,891078110.1580292,115572900.18397647,0.04285407066345215,fca9a2dc-c86d-439a-bacb-98563a469e6b,-162.62718953919764,-9115.54936868687,-9200.052436788897,-12855.662662077688
County Name,False,0.05,multiplicative,MC-NNM (mine),0.9925847939600055,0.5569466244732763,277089321.724194,41591045.13594631,0.029953956604003906,196ecc9c-742f-4727-976a-3ab51d82848c,-87.88941592012326,-9115.54936868687,-4397.643699107973,-7633.671761880258
County Name,False,0.05,multiplicative,MC-NNM (mine),0.9908686398055365,0.4446001147056718,522244759.0429019,20348184.29938641,0.043283939361572266,9b7957ac-ae1b-4519-adbf-72ae3ffadb15,-119.59305186669057,-9115.54936868687,-5898.788963958475,-7392.127455163114
County Name,True,0.1,additive,MC-NNM (mine),0.9908373088634306,0.5253115882795111,266362502.2974138,8295561.776029856,0.015330791473388672,732d642f-3043-47ca-adc3-469a4130cdc8,-142.3159013384843,-9115.54936868687,-3161.055116268257,-3908.19212834229
County Name,True,0.1,additive,MC-NNM (mine),0.9862745008785649,0.4248775504701841,214416990.99100032,8295931.819231105,0.02507781982421875,4787bdad-4840-477d-910d-29ebd769bb53,-183.90608142430816,-9115.549368686869,-4084.8370008668444,-4832.02657442795
County Name,True,0.1,additive,MC-NNM (mine),0.9607443403878734,0.2052799461976725,84850506.63935699,8301256.42137004,0.024351835250854492,cd5a1f9a-ded9-489e-bc5b-320cdfc8d9b3,-416.5943153221647,-9115.54936868687,-9253.200657636542,-10001.142037676662
County Name,False,0.1,additive,MC-NNM (mine),0.970165380567798,0.36988288232765876,321543155.3339764,53912448.293280594,0.0526731014251709,cd53add5-4a5f-43c4-9afc-160cef2773c6,-347.5247889227225,-9115.54936868687,-9209.739148124158,-11437.829372683736
