Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9970416138076271,0.7816688456648492,60040947044.634094,4108133312.326002,0.01383519172668457,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-2285.558625765256,-171542.5157051282,-66852.58980363373,-67988.71001168143
State Name,True,0.05,additive,DC-PR,1.039997630173262,3.9518555721065556,64615580502.91835,137916161967.14062,0.010280847549438477,86c74764-dc6c-4789-8bc9-e7fabd14cf73,6861.2941021647375,-171542.5157051282,200692.85248831857,-67988.71001168143
State Name,True,0.05,additive,MC-NNM,1.0398724992538113,3.942620814941592,64598955086.86272,137429868547.51292,0.6871395111083984,86c74764-dc6c-4789-8bc9-e7fabd14cf73,6839.828829449624,-171542.5157051282,200064.99326140154,-67988.71001168143
State Name,True,0.05,additive,PaCE_1,0.7446139870787996,0.6450746766530003,44397180774.89383,4057812201.6863003,0.5668933391571045,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-54783.286335323355,-171542.5157051282,-54783.28633532338,-67988.71001168143
State Name,True,0.05,additive,PaCE_2,0.5065055254236563,0.3346228757097207,28436658801.45793,1246276145.7968574,3.279071807861328,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.81778386427,-171542.5157051282,-58636.64557920476,-67988.71001168143
State Name,True,0.05,additive,PaCE_3,0.5065055660232711,0.33462288176982774,28436661237.67221,1246276401.0315,7.333394289016724,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.8077015019,-171542.5157051282,-58636.639677627776,-67988.71001168143
State Name,True,0.05,additive,PaCE_4,0.5065055840375271,0.3346228844587257,28436662318.632954,1246276514.2804508,7.678400278091431,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.80322790609,-171542.5157051282,-58636.63705906742,-67988.71001168143
State Name,True,0.05,additive,PaCE_5,0.5065056006815787,0.33462288694309883,28436663317.37348,1246276618.9154563,7.98319411277771,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.79909458177,-171542.5157051282,-58636.63463968027,-67988.71001168143
State Name,True,0.05,additive,PaCE_6,0.5065056160596454,0.33462288923850425,28436664240.147537,1246276715.5917008,8.343670129776001,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.79527564756,-171542.5157051282,-58636.63240431715,-67988.71001168143
State Name,True,0.05,additive,PaCE_7,0.5065056302680215,0.3346228913593151,28436665092.73334,1246276804.9145474,8.691272735595703,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.79174719003,-171542.5157051282,-58636.63033898057,-67988.71001168143
State Name,True,0.05,additive,PaCE_8,0.5065056433956768,0.3346228933188121,28436665880.469585,1246276887.4433115,9.066790342330933,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.78848711486,-171542.5157051282,-58636.62843073807,-67988.71001168143
State Name,True,0.05,additive,PaCE_9,0.5065056555248129,0.33462289512926535,28436666608.288853,1246276963.6947625,9.405461072921753,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.78547500838,-171542.5157051282,-58636.62666764083,-67988.71001168143
State Name,True,0.05,additive,PaCE_10,0.506505666731379,0.3346228968020109,28436667280.74854,1246277034.1463625,9.923508405685425,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.78269200961,-171542.5157051282,-58636.62503864871,-67988.71001168143
State Name,True,0.05,additive,PaCE_11,0.5065056770855485,0.33462289834752357,28436667902.059452,1246277099.2392645,10.321732759475708,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.78012069195,-171542.5157051282,-58636.623533561346,-67988.71001168143
State Name,True,0.05,additive,PaCE_12,0.5065056866521557,0.3346228997754805,28436668476.11201,1246277159.381055,10.706294775009155,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.77774495468,-171542.5157051282,-58636.62214295434,-67988.71001168143
State Name,True,0.05,additive,PaCE_13,0.506505695491106,0.3346229010948243,28436669006.500904,1246277214.9483361,11.188024520874023,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.77554992122,-171542.5157051282,-58636.620858120026,-67988.71001168143
State Name,True,0.05,additive,PaCE_14,0.5065057036577452,0.33462290231381536,28436669496.5472,1246277266.2890468,11.629334449768066,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.773521847,-171542.5157051282,-58636.6196710131,-67988.71001168143
State Name,True,0.05,additive,PaCE_15,0.5065057112032115,0.33462290344008744,28436669949.319496,1246277313.7246723,12.153346061706543,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.7716480327,-171542.5157051282,-58636.61857420022,-67988.71001168143
State Name,True,0.05,additive,PaCE_16,0.5065057181747525,0.3346229044806926,28436670367.652893,1246277357.5522397,12.501821994781494,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.76991674498,-171542.5157051282,-58636.61756081342,-67988.71001168143
State Name,True,0.05,additive,PaCE_17,0.5065057246160224,0.33462290544214707,28436670754.166935,1246277398.0461874,12.883533716201782,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.76831714287,-171542.5157051282,-58636.61662450708,-67988.71001168143
State Name,True,0.05,additive,PaCE_18,0.5065057305673547,0.33462290633047087,28436671111.281834,1246277435.4600759,13.303340673446655,86c74764-dc6c-4789-8bc9-e7fabd14cf73,-90773.76683921013,-171542.5157051282,-58636.61575941829,-67988.71001168143
