Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only
County Name,True,0.05,additive,My Estimator,0.4821933062504128,0.21431285088354385
County Name,True,0.05,additive,MCNNM,0.0,0.3690618149198223
County Name,True,0.05,additive,LinearDML,0.6256846698593449,0.1935844717070819
County Name,True,0.05,additive,DML,0.7121499351210935,0.4968214026178065
County Name,True,0.05,additive,CausalForestDML,28.056238057015825,0.22984546272469214
County Name,True,0.05,additive,DRLearner,4.732042402976134,7.19389027786295
County Name,True,0.05,additive,ForestDRLearner,13.396536931869285,8.953223747565728
County Name,True,0.05,additive,XLearner,0.4671400461779866,0.33428656598394646
County Name,True,0.05,additive,Causal Forest (R),0.4370327668560215,0.11656039650709124
County Name,True,0.05,additive,My Estimator,0.5783391520265497,0.32781207493229847
County Name,True,0.05,additive,MCNNM,0.0,0.6004908480098817
County Name,True,0.05,additive,LinearDML,0.1524303948542174,0.1472817250803411
County Name,True,0.05,additive,DML,1.1302667964159725,0.5161386503032671
County Name,True,0.05,additive,CausalForestDML,7.522655773789204,0.3441786692130526
County Name,True,0.05,additive,DRLearner,1.028424009774605,2.401981603589362
County Name,True,0.05,additive,ForestDRLearner,0.805132336259011,3.199392713206483
County Name,True,0.05,additive,XLearner,0.4863564122045998,0.5200338105587579
County Name,True,0.05,additive,Causal Forest (R),0.5444472603123441,0.14088206455235613
County Name,True,0.05,additive,My Estimator,0.12930406278071238,0.10196438268330338
County Name,True,0.05,additive,MCNNM,0.0,0.20628084418897433
County Name,True,0.05,additive,LinearDML,0.13624677305885882,0.055581460072196116
County Name,True,0.05,additive,DML,0.8938123161020781,0.26289887543931706
County Name,True,0.05,additive,CausalForestDML,17.47679979046363,0.13896891386384486
County Name,True,0.05,additive,DRLearner,3.3929660058745763,3.0144137900668064
County Name,True,0.05,additive,ForestDRLearner,0.4272944098970634,1.0568502675982572
County Name,True,0.05,additive,XLearner,0.3053422899409282,0.18776172654541387
County Name,True,0.05,additive,Causal Forest (R),0.09794437146865276,0.0701685794737428
County Name,True,0.05,additive,My Estimator,0.49924176345166266,0.2227022788233175
County Name,True,0.05,additive,MCNNM,0.0,0.3746084940811639
County Name,True,0.05,additive,LinearDML,0.9023600414047018,0.3012967804496702
County Name,True,0.05,additive,DML,0.298864678712058,0.137562875966135
County Name,True,0.05,additive,CausalForestDML,32.367184485813056,0.22719076629661983
County Name,True,0.05,additive,DRLearner,5.571691888511911,7.8095908894162385
County Name,True,0.05,additive,ForestDRLearner,0.616227630882667,1.6363649764142414
County Name,True,0.05,additive,XLearner,0.38523816156254764,0.32646952749797803
County Name,True,0.05,additive,Causal Forest (R),0.4185362245131334,0.09863212635863441
County Name,False,0.05,additive,My Estimator,0.2982116167814306,0.22609753211197653
County Name,False,0.05,additive,MCNNM,0.0,0.43246424101339925
County Name,False,0.05,additive,LinearDML,0.6879876800602102,0.5783242898883062
County Name,False,0.05,additive,DML,0.14456034787101119,0.14611484218320878
County Name,False,0.05,additive,CausalForestDML,1.514802463632907,0.3383986309343234
County Name,False,0.05,additive,DRLearner,1361.320351737179,2123.7111203490945
County Name,False,0.05,additive,ForestDRLearner,0.5422322936694332,2.2450469639646813
County Name,False,0.05,additive,XLearner,0.3491886227371748,0.399129076842041
County Name,False,0.05,additive,Causal Forest (R),0.341954490390028,0.20803635207419363
County Name,False,0.05,additive,My Estimator,0.4870144336185946,0.31182109954001985
County Name,False,0.05,additive,MCNNM,0.0,0.454703962006376
County Name,False,0.05,additive,LinearDML,0.7419365925492434,0.5796227089946148
County Name,False,0.05,additive,DML,0.6115632695275612,0.6139865999458327
County Name,False,0.05,additive,CausalForestDML,0.729040897439987,0.5282277372953971
County Name,False,0.05,additive,DRLearner,277.2578619490317,312.68768834321736
County Name,False,0.05,additive,ForestDRLearner,1.5606704976278973,4.408981917091049
County Name,False,0.05,additive,XLearner,0.40017661031483337,0.5176149970379859
County Name,False,0.05,additive,Causal Forest (R),0.34081740040116476,0.31343662185322085
County Name,False,0.05,additive,My Estimator,0.21135370721937358,0.18790718813805715
County Name,False,0.05,additive,MCNNM,0.0,0.3392334271336658
County Name,False,0.05,additive,LinearDML,0.6029205702390839,0.4094531389683649
County Name,False,0.05,additive,DML,0.21531525088172687,0.19194269328750885
County Name,False,0.05,additive,CausalForestDML,0.7341459052931346,0.2624421358942466
County Name,False,0.05,additive,DRLearner,713.1546534495839,593.8841618759412
County Name,False,0.05,additive,ForestDRLearner,0.6504534865798683,3.419282100568684
County Name,False,0.05,additive,XLearner,0.3108063518980195,0.3559293253060347
County Name,False,0.05,additive,Causal Forest (R),0.16238943294906366,0.18300040725303277
County Name,False,0.05,additive,My Estimator,0.45096850387665,0.28906427753972413
County Name,False,0.05,additive,MCNNM,0.0,0.4590823891989469
County Name,False,0.05,additive,LinearDML,0.5465348430937672,0.34194222159260773
County Name,False,0.05,additive,DML,0.15543193902672967,0.15005904916592247
County Name,False,0.05,additive,CausalForestDML,0.8042872852279727,0.3950509423599644
County Name,False,0.05,additive,DRLearner,538.2940901399164,652.3106929817675
County Name,False,0.05,additive,ForestDRLearner,0.743717332910993,4.285174290726813
County Name,False,0.05,additive,XLearner,0.34144344018760936,0.38150409327430507
County Name,False,0.05,additive,Causal Forest (R),0.39029597681145,0.24135983567574945
County Name,True,0.05,multiplicative,My Estimator,0.4737769578788117,0.27883466689223674
County Name,True,0.05,multiplicative,MCNNM,0.0,0.5070194749458187
County Name,True,0.05,multiplicative,LinearDML,0.1914782091491808,0.12625352348553512
County Name,True,0.05,multiplicative,DML,0.34867317797155484,0.139867505333654
County Name,True,0.05,multiplicative,CausalForestDML,6.628431791036998,0.2871802934495147
County Name,True,0.05,multiplicative,DRLearner,4.313241352246667,9.162086466085931
County Name,True,0.05,multiplicative,ForestDRLearner,0.6758345735578366,2.551790507338686
County Name,True,0.05,multiplicative,XLearner,0.4562713178872569,0.4347442854851303
County Name,True,0.05,multiplicative,Causal Forest (R),0.4584305982520842,0.14579827368377785
County Name,True,0.05,multiplicative,My Estimator,0.4737769578788117,0.27883466689223674
County Name,True,0.05,multiplicative,MCNNM,0.0,0.5070194749458187
County Name,True,0.05,multiplicative,LinearDML,0.13818065622151968,0.14643153401602751
County Name,True,0.05,multiplicative,DML,0.7296555381163577,0.24573014404493618
County Name,True,0.05,multiplicative,CausalForestDML,17.565957223197852,0.28052019214216634
County Name,True,0.05,multiplicative,DRLearner,10.688805900572945,20.482175183441367
County Name,True,0.05,multiplicative,ForestDRLearner,52.26903484624571,55.92326157455723
County Name,True,0.05,multiplicative,XLearner,0.4647588554423686,0.4406690264931707
County Name,True,0.05,multiplicative,Causal Forest (R),0.4531374911403866,0.1423708504994457
County Name,True,0.05,multiplicative,My Estimator,0.6534579077097823,0.36157859960800776
County Name,True,0.05,multiplicative,MCNNM,0.0,0.6005367742066811
County Name,True,0.05,multiplicative,LinearDML,0.2326608063868277,0.17252384935114906
County Name,True,0.05,multiplicative,DML,0.17906246663357472,0.1522766106159223
County Name,True,0.05,multiplicative,CausalForestDML,17.44881916328895,0.35258314045706146
County Name,True,0.05,multiplicative,DRLearner,0.9853625562181154,2.298908761349689
County Name,True,0.05,multiplicative,ForestDRLearner,17.165681131542733,6.9917598682986375
County Name,True,0.05,multiplicative,XLearner,0.45343250318621076,0.5230117503080731
County Name,True,0.05,multiplicative,Causal Forest (R),0.5427727605355671,0.14746797425166552
County Name,True,0.05,multiplicative,My Estimator,1.0626195253057316,3.1873251144528068
County Name,True,0.05,multiplicative,MCNNM,0.0,6.558886687997032
County Name,True,0.05,multiplicative,LinearDML,0.715183454626874,1.4722652799758367
County Name,True,0.05,multiplicative,DML,1.0,1.0
County Name,True,0.05,multiplicative,CausalForestDML,6.375817718548621,3.5231053468064015
County Name,True,0.05,multiplicative,DRLearner,1.223079140318872,15.443861802997663
County Name,True,0.05,multiplicative,ForestDRLearner,1.1324507379249111,21.18838246688891
County Name,True,0.05,multiplicative,XLearner,0.9884126493936359,5.700187438864119
County Name,True,0.05,multiplicative,Causal Forest (R),0.9826217425233819,1.2396329698826578
County Name,False,0.05,multiplicative,My Estimator,0.6641217051680031,0.4356557479177105
County Name,False,0.05,multiplicative,MCNNM,0.0,0.5049005010694517
County Name,False,0.05,multiplicative,LinearDML,0.7128323075695574,0.4809175813438044
County Name,False,0.05,multiplicative,DML,0.7098076845807856,0.4474175089748949
County Name,False,0.05,multiplicative,CausalForestDML,0.7958734325107227,0.3713932309219385
County Name,False,0.05,multiplicative,DRLearner,552.6761728741069,756.8396594770358
County Name,False,0.05,multiplicative,ForestDRLearner,0.8878908495858867,4.199774072348153
County Name,False,0.05,multiplicative,XLearner,0.5588139499378254,0.5310502620371825
County Name,False,0.05,multiplicative,Causal Forest (R),0.5470084546682157,0.38894360775491205
County Name,False,0.05,multiplicative,My Estimator,0.5500040049258935,0.38601157322923213
County Name,False,0.05,multiplicative,MCNNM,0.0,0.49101872042552935
County Name,False,0.05,multiplicative,LinearDML,0.7624913518481524,0.7614914769895652
County Name,False,0.05,multiplicative,DML,0.25381776517607235,0.29454727409894244
County Name,False,0.05,multiplicative,CausalForestDML,0.8233973222361196,0.3793877272209193
County Name,False,0.05,multiplicative,DRLearner,622.3329303162736,669.8684135243751
County Name,False,0.05,multiplicative,ForestDRLearner,0.870277566375337,4.639473703392439
County Name,False,0.05,multiplicative,XLearner,0.4798517030181451,0.3890907453326316
County Name,False,0.05,multiplicative,Causal Forest (R),0.3902732947341923,0.33615453335401047
County Name,False,0.05,multiplicative,My Estimator,0.6950686158845765,0.7111429518150013
County Name,False,0.05,multiplicative,MCNNM,0.0,0.5463628935417387
County Name,False,0.05,multiplicative,LinearDML,0.5754728000918756,0.5086439204777079
County Name,False,0.05,multiplicative,DML,0.43059995662899686,0.3878867746148712
County Name,False,0.05,multiplicative,CausalForestDML,0.5943514057126249,0.35327845712422606
County Name,False,0.05,multiplicative,DRLearner,772.4160025430596,832.9651390869267
County Name,False,0.05,multiplicative,ForestDRLearner,0.6714621024732899,2.059828772688487
County Name,False,0.05,multiplicative,XLearner,0.5975303185477742,0.4395848310153436
County Name,False,0.05,multiplicative,Causal Forest (R),0.4673397460481236,0.3670838843710908
County Name,False,0.05,multiplicative,My Estimator,0.6785752811302581,0.5198840888768509
County Name,False,0.05,multiplicative,MCNNM,0.0,0.6456356281352635
County Name,False,0.05,multiplicative,LinearDML,0.9141749387219146,0.6972761757005792
County Name,False,0.05,multiplicative,DML,0.5156876095683327,0.38219741100479016
County Name,False,0.05,multiplicative,CausalForestDML,2.8539018610343048,0.5087684926112714
County Name,False,0.05,multiplicative,DRLearner,236.78344467705065,441.64639288800623
County Name,False,0.05,multiplicative,ForestDRLearner,0.9577729730359228,3.5589639982724717
County Name,False,0.05,multiplicative,XLearner,0.5173968708397015,0.5749141780783062
County Name,False,0.05,multiplicative,Causal Forest (R),0.5651257770204913,0.40883696953665666
County Name,True,0.1,additive,My Estimator,0.17567144757111822,0.09890968413382033
County Name,True,0.1,additive,MCNNM,0.0,0.21112870879232457
County Name,True,0.1,additive,LinearDML,0.10986415430013621,0.05224401728063181
County Name,True,0.1,additive,DML,0.6619343668633113,0.1374192973116082
County Name,True,0.1,additive,CausalForestDML,15.892142355771387,0.12469646486974709
County Name,True,0.1,additive,DRLearner,0.3861375804066303,0.40024761821260973
County Name,True,0.1,additive,ForestDRLearner,0.29043439925828585,0.3933053992432435
County Name,True,0.1,additive,XLearner,0.2845026725460661,0.15764478459066503
County Name,True,0.1,additive,Causal Forest (R),0.0649319546776456,0.04669979068591354
County Name,True,0.1,additive,My Estimator,0.40030188024190666,0.22276939980601354
County Name,True,0.1,additive,MCNNM,0.0,0.49469037582789127
County Name,True,0.1,additive,LinearDML,0.05495604416697521,0.09351645443008441
County Name,True,0.1,additive,DML,0.11308914436866785,0.13615767871347093
County Name,True,0.1,additive,CausalForestDML,4.267916907497639,0.23130794473354863
County Name,True,0.1,additive,DRLearner,1.266931169454226,3.5228511630139647
County Name,True,0.1,additive,ForestDRLearner,0.5480075408865801,1.055017219380097
County Name,True,0.1,additive,XLearner,0.3822557699264643,0.34487066558399776
County Name,True,0.1,additive,Causal Forest (R),0.397176523829355,0.11045806363053941
County Name,True,0.1,additive,My Estimator,0.42855309782186696,0.251082666826377
County Name,True,0.1,additive,MCNNM,0.0,0.4282335002651543
County Name,True,0.1,additive,LinearDML,0.0980129121379605,0.09496405870784845
County Name,True,0.1,additive,DML,0.12214692113624502,0.1368511088525091
County Name,True,0.1,additive,CausalForestDML,4.394594704345011,0.19657787863634377
County Name,True,0.1,additive,DRLearner,0.9787716096944141,2.1283544975083593
County Name,True,0.1,additive,ForestDRLearner,0.5328740595674627,1.0381829243736762
County Name,True,0.1,additive,XLearner,0.3731873424492101,0.30537399699641204
County Name,True,0.1,additive,Causal Forest (R),0.4006463271687882,0.0833070201300541
County Name,True,0.1,additive,My Estimator,0.40110523850508095,0.24352648930733412
County Name,True,0.1,additive,MCNNM,0.0,0.49972421457449734
County Name,True,0.1,additive,LinearDML,0.10608787082979831,0.12343510293984154
County Name,True,0.1,additive,DML,0.5411618238898694,0.20938266514088738
County Name,True,0.1,additive,CausalForestDML,4.037355872197384,0.24068594577999147
County Name,True,0.1,additive,DRLearner,1.0928083462139293,2.855019207926649
County Name,True,0.1,additive,ForestDRLearner,0.5473188084784082,1.073299065781239
County Name,True,0.1,additive,XLearner,0.38434606745858374,0.35708835660695176
County Name,True,0.1,additive,Causal Forest (R),0.4028593696143605,0.11905670330956672
County Name,False,0.1,additive,My Estimator,0.3819637235707105,0.34953414725666215
County Name,False,0.1,additive,MCNNM,0.0,0.42132834814397707
County Name,False,0.1,additive,LinearDML,0.4787701581806762,0.41090294902453905
County Name,False,0.1,additive,DML,0.2306322122541256,0.20622247323405452
County Name,False,0.1,additive,CausalForestDML,0.39653520271268594,0.34918873253920735
County Name,False,0.1,additive,DRLearner,284.01512210070183,243.47147207516355
County Name,False,0.1,additive,ForestDRLearner,0.42890644288711544,0.9534694450885317
County Name,False,0.1,additive,XLearner,0.4210122355066925,0.3238479892246651
County Name,False,0.1,additive,Causal Forest (R),0.27730932786718065,0.3505477243647106
County Name,False,0.1,additive,My Estimator,0.11607347329539032,0.11346016344439912
County Name,False,0.1,additive,MCNNM,0.0,0.4902525513744048
County Name,False,0.1,additive,LinearDML,0.8350148074152753,0.8413117534237188
County Name,False,0.1,additive,DML,0.3432380889080543,0.31495195623672284
County Name,False,0.1,additive,CausalForestDML,0.414500570064876,0.3337110589380439
County Name,False,0.1,additive,DRLearner,427.14943885250085,424.3906569449096
County Name,False,0.1,additive,ForestDRLearner,0.299095738397362,1.0657591199881542
County Name,False,0.1,additive,XLearner,0.29815894115195535,0.4132574675439095
County Name,False,0.1,additive,Causal Forest (R),0.1352344321629174,0.13687214773074696
County Name,False,0.1,additive,My Estimator,0.5067161345786881,0.4042685520318322
County Name,False,0.1,additive,MCNNM,0.0,0.39883979657774155
County Name,False,0.1,additive,LinearDML,0.6944924697249195,0.5124031127389915
County Name,False,0.1,additive,DML,0.3834299897323364,0.40350045562893894
