Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9721617601049054,0.2834908306823503,29465007422.4802,4164099690.937847,0.012607336044311523,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-6520.442267572213,-171542.5157051282,-190722.93632648722,-194947.4980019289
State Name,True,0.05,additive,DC-PR,0.964885713606793,0.0962177109763212,29357728006.086655,1026176761.4266195,0.00850534439086914,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-6198.254558259588,-171542.5157051282,-181298.94582909293,-194947.4980019289
State Name,True,0.05,additive,MC-NNM,1.014569900848743,1.3750045833900917,34021102084.243458,137429868547.51294,0.8090908527374268,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,2499.3574451676595,-171542.5157051282,73106.20527115405,-194947.4980019289
State Name,True,0.05,additive,PaCE_1,0.161716221259908,0.1572036227591559,1289823631.867714,2133412240.678958,0.17239165306091309,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-177242.74155455694,-171542.5157051282,-177242.7415545569,-194947.4980019289
State Name,True,0.05,additive,PaCE_2,0.09998655379548975,0.09752507508589116,540042515.3861579,941725490.7754612,0.7851996421813965,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-174844.1236388805,-171542.5157051282,-188384.35818308697,-194947.4980019289
State Name,True,0.05,additive,PaCE_3,0.0755492285639387,0.08673954112262482,367723163.444305,883146533.14546,1.5316581726074219,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.17204941492,-171542.5157051282,-188926.4157860952,-194947.4980019289
State Name,True,0.05,additive,PaCE_4,0.07554922164316807,0.08673953372058936,367723145.14687574,883146439.828254,2.1168766021728516,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.17872155478,-171542.5157051282,-188926.4219383634,-194947.4980019289
State Name,True,0.05,additive,PaCE_5,0.0755492186140071,0.08673953048079032,367723137.13828933,883146398.9876041,2.197387933731079,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.18164167667,-171542.5157051282,-188926.42463088274,-194947.4980019289
State Name,True,0.05,additive,PaCE_6,0.07554921584026446,0.08673952751417381,367723129.8050057,883146361.5921212,2.257220506668091,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.18431548213,-171542.5157051282,-188926.42709625186,-194947.4980019289
State Name,True,0.05,additive,PaCE_7,0.0755492133004102,0.08673952479771156,367723123.09009784,883146327.3509746,2.3092894554138184,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.1867637606,-171542.5157051282,-188926.42935365185,-194947.4980019289
State Name,True,0.05,additive,PaCE_8,0.07554921097472724,0.08673952231031458,367723116.9414332,883146295.997944,2.378988742828369,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.18900554322,-171542.5157051282,-188926.43142063887,-194947.4980019289
State Name,True,0.05,additive,PaCE_9,0.07554920884515944,0.08673952003267052,367723111.3112712,883146267.2893294,2.44792103767395,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.191058252,-171542.5157051282,-188926.43331328267,-194947.4980019289
State Name,True,0.05,additive,PaCE_10,0.0755492068951719,0.08673951794709449,367723106.1558937,883146241.0020041,2.4977309703826904,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.19293783902,-171542.5157051282,-188926.43504629622,-194947.4980019289
State Name,True,0.05,additive,PaCE_11,0.0755492051096219,0.08673951603739047,367723101.4352639,883146216.9317172,2.549626588821411,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.1946589072,-171542.5157051282,-188926.4366331462,-194947.4980019289
State Name,True,0.05,additive,PaCE_12,0.07554920347464464,0.08673951428872934,367723097.1127241,883146194.8914392,2.697896957397461,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.19623482824,-171542.5157051282,-188926.43808616424,-194947.4980019289
State Name,True,0.05,additive,PaCE_13,0.07554920197754371,0.08673951268753172,367723093.1547061,883146174.7099445,2.744107246398926,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.19767784435,-171542.5157051282,-188926.43941663924,-194947.4980019289
State Name,True,0.05,additive,PaCE_14,0.0755492006066924,0.08673951122136239,367723089.5304698,883146156.2304453,2.7928335666656494,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.19899916576,-171542.5157051282,-188926.44063490836,-194947.4980019289
State Name,True,0.05,additive,PaCE_15,0.07554919935144504,0.08673950987883532,367723086.21186906,883146139.3093914,2.8391971588134766,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.200209056,-171542.5157051282,-188926.44175043565,-194947.4980019289
State Name,True,0.05,additive,PaCE_16,0.07554919820205323,0.08673950864952429,367723083.17313063,883146123.8153465,2.8883583545684814,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20131691277,-171542.5157051282,-188926.44277188633,-194947.4980019289
State Name,True,0.05,additive,PaCE_17,0.07554919714958937,0.08673950752388088,367723080.3906508,883146109.627959,2.9385550022125244,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20233134137,-171542.5157051282,-188926.4437071947,-194947.4980019289
State Name,True,0.05,additive,PaCE_18,0.07554919618588049,0.08673950649316378,367723077.8428216,883146096.6370298,2.994840145111084,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20326022102,-171542.5157051282,-188926.44456362593,-194947.4980019289
State Name,True,0.05,additive,PaCE_19,0.07554919530344116,0.08673950554936709,367723075.5098526,883146084.741657,3.041714906692505,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20411076635,-171542.5157051282,-188926.44534783193,-194947.4980019289
State Name,True,0.05,additive,PaCE_20,0.07554919449541898,0.08673950468516195,367723073.3736271,883146073.8494389,3.0881121158599854,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.2048895841,-171542.5157051282,-188926.4460659048,-194947.4980019289
State Name,True,0.05,additive,PaCE_21,0.0755491937555376,0.08673950389383558,367723071.4175517,883146063.8757849,3.1348822116851807,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20560272274,-171542.5157051282,-188926.44672342087,-194947.4980019289
State Name,True,0.05,additive,PaCE_22,0.07554919307805177,0.08673950316924317,367723069.6264365,883146054.7432218,3.192718505859375,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20625572142,-171542.5157051282,-188926.4473254879,-194947.4980019289
State Name,True,0.05,additive,PaCE_23,0.07554919245769873,0.08673950250575611,367723067.9863681,883146046.3808227,3.2395927906036377,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.20685365188,-171542.5157051282,-188926.44787678157,-194947.4980019289
State Name,True,0.05,additive,PaCE_24,0.07554919188965993,0.0867395018982208,367723066.48460716,883146038.723639,3.285919666290283,6fd470c3-b3c0-42ba-8ef5-363d7d00383f,-169952.207401158,-171542.5157051282,-188926.44838158353,-194947.4980019289
