Unit,Adaptive Treatment,Fraction Treated,Treatment Effect Function,Method,NMAE,NMAE Treated Only,MSE,MSE Treated Only,Time Taken,Experiment ID,Estimated ATE,True ATE,Estimated ATT,True ATT
State Name,True,0.05,additive,DID,0.9979273731125577,0.8357546401729498,63339412617.78292,4071149180.7256885,0.0128936767578125,7fa0ebc7-61f9-46a5-9247-158712de650f,-2137.7873149503307,-171542.5157051282,-62530.278962297176,-63317.77774335162
State Name,True,0.05,additive,DC-PR,1.0409285363770289,4.243382697179571,67915310490.82275,137916161967.14062,0.007392168045043945,7fa0ebc7-61f9-46a5-9247-158712de650f,7020.984094244388,-171542.5157051282,205363.78475664835,-63317.77774335162
State Name,True,0.05,additive,MC-NNM,1.0408034054575779,4.23346669492406,67898685074.7671,137429868547.51292,0.5320079326629639,7fa0ebc7-61f9-46a5-9247-158712de650f,6999.518821529277,-171542.5157051282,204735.92552973132,-63317.77774335162
State Name,True,0.05,additive,PaCE_1,0.7693440764157969,0.7385937386628116,48598115024.42201,4075109533.9799376,0.3109281063079834,7fa0ebc7-61f9-46a5-9247-158712de650f,-50904.191224406866,-171542.5157051282,-50904.191224406866,-63317.77774335162
State Name,True,0.05,additive,PaCE_2,0.5181797838871428,0.3733928692945455,31176127845.273018,1124531368.8764613,1.5992770195007324,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.48363306813,-171542.5157051282,-55134.257474550366,-63317.77774335162
State Name,True,0.05,additive,PaCE_3,0.5181798187705,0.3733928819766278,31176130261.129173,1124531586.7324772,2.3813259601593018,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.47372017986,-171542.5157051282,-55134.25166319126,-63317.77774335162
State Name,True,0.05,additive,PaCE_4,0.51817983424803,0.37339288760359496,31176131333.029736,1124531683.3938844,2.5615549087524414,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.46932189289,-171542.5157051282,-55134.24908472777,-63317.77774335162
State Name,True,0.05,additive,PaCE_5,0.5181798485480662,0.3733928928024787,31176132323.38269,1124531772.7015407,2.6399879455566406,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.46525821731,-171542.5157051282,-55134.24670242804,-63317.77774335162
State Name,True,0.05,additive,PaCE_6,0.5181798617601876,0.373392897605845,31176133238.391872,1124531855.2148893,2.750652551651001,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.4615036972,-171542.5157051282,-55134.24450136854,-63317.77774335162
State Name,True,0.05,additive,PaCE_7,0.5181798739671619,0.3733929020437849,31176134083.78936,1124531931.4508324,2.8585147857666016,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.4580348122,-171542.5157051282,-55134.24246776072,-63317.77774335162
State Name,True,0.05,additive,PaCE_8,0.5181798852454589,0.3733929061440982,31176134864.871048,1124532001.8869386,2.970529317855835,7fa0ebc7-61f9-46a5-9247-158712de650f,-89446.45482983181,-171542.5157051282,-55134.24058886511,-63317.77774335162
